2	-13.308178705732347	15.880003545451485	-12.682748794555664	0.0
18	-13.47853447222284	15.972697072483774	-12.968330383300781	0.0
37	-13.784229601044698	15.904874557562096	-12.7805757522583	0.0
56	-14.125358667297869	15.905638659464223	-12.476390838623047	0.0
75	-14.177037193232438	15.914135511333036	-12.412408828735352	0.0
93	-14.177037193232438	15.914135511333036	-12.412408828735352	0.0
111	-14.281640288796645	16.34706436428342	-11.898500442504883	0.0
131	-13.167005337098022	16.932289382674956	-12.3148193359375	0.0
150	-12.786054425481389	17.285376001129976	-12.661307334899902	0.0
168	-12.451026996653853	17.910568123365085	-12.574299812316895	0.0
186	-10.252028222151868	17.95694837669957	-13.953295707702637	0.0
205	-9.097948027268924	18.087916920753216	-14.663640975952148	0.0
223	-10.269273233655095	18.299506937953176	-13.90145492553711	0.0
241	-8.568972365766559	18.812502446637676	-14.938047409057617	0.0
260	-9.828339440602168	19.083045688992854	-13.810884475708008	0.0
280	-9.963411962007783	19.49697185750169	-13.413921356201172	0.0
298	-9.224498341231564	19.651965244335734	-13.213854789733887	0.0
316	-8.57130813832257	19.786841190984564	-13.234223365783691	0.0
336	-8.57130813832257	19.786841190984564	-13.234223365783691	0.0
353	-8.672481913470783	20.104922081746317	-13.002378463745117	0.0
371	-9.624138490603375	19.786546606191845	-12.684660911560059	0.0
390	-9.575609006562336	19.565774170212535	-12.76564884185791	0.0
408	-9.030267687665662	19.161794777350536	-13.175817489624023	0.0
427	-8.233170275722747	20.115969857470336	-12.293688774108887	0.0
447	-7.9775794013879695	20.199372700295715	-12.565545082092285	0.0
465	-8.048003823757272	19.663931922147345	-13.720819473266602	0.0
483	-7.787812557748117	19.001723639662668	-14.890425682067871	0.0
503	-7.518698474900061	18.64679258227662	-15.490337371826172	0.0
520	-7.8278214005648525	18.9310805319614	-15.000913619995117	0.0
539	-8.299216170364787	19.268743314876147	-14.500118255615234	0.0
557	-8.173063115209727	19.6697551155078	-13.993086814880371	0.0
576	-7.742070675694359	20.029772058871835	-13.853490829467773	0.0
595	-7.597099576204915	19.768967992645756	-13.75178337097168	0.0
615	-7.190230331523194	20.12364336310531	-13.605120658874512	0.0
633	-7.190230331523194	20.12364336310531	-13.605120658874512	0.0
651	-6.605650624263816	20.258539502209207	-13.893623352050781	0.0
669	-6.027739935268758	20.696551648315292	-13.520118713378906	0.0
689	-5.711139680019149	21.24669400891356	-13.308573722839355	0.0
706	-5.570432879375094	21.149756362430605	-13.19308853149414	0.0
725	-5.822922936594251	20.9998344983172	-13.170255661010742	0.0
743	-5.351194473389198	21.06529310788807	-13.476258277893066	0.0
761	-5.7760850966077175	21.510345955588374	-13.291769027709961	0.0
781	-5.9219427698186875	21.23396640515089	-13.397730827331543	0.0
800	-5.923238368219255	20.754032028760275	-13.62753963470459	0.0
819	-5.979030477074584	20.636824821498553	-13.734304428100586	0.0
837	-6.115877750806632	20.498098498097534	-13.521852493286133	0.0
856	-6.115877750806632	20.498098498097534	-13.521852493286133	0.0
874	-6.249048530722435	20.776463436537615	-13.81640911102295	0.0
892	-6.452915900882761	20.777599499105417	-13.857503890991211	0.0
910	-6.658817634574504	20.98608320402287	-13.631917953491211	0.0
929	-6.629185513516757	20.72581059040982	-13.714374542236328	0.0
948	-6.809163157077271	20.81595441485935	-14.104118347167969	0.0
966	-6.989276095157452	21.06290747238785	-14.112018585205078	0.0
987	-7.034405868183939	21.054906801734713	-14.32827377319336	0.0
1005	-6.757774471071861	20.874202618922805	-14.480464935302734	0.0
1022	-6.744590497628416	20.67907945512682	-14.549810409545898	0.0
1041	-6.817803477051976	21.075959834507273	-14.27949047088623	0.0
1059	-7.064295160428709	20.789295000257216	-14.196537971496582	0.0
1078	-7.050092856276489	20.722360865396453	-14.077139854431152	0.0
1098	-6.864884648723066	20.766152208883632	-14.068753242492676	0.0
1116	-6.556358120362028	20.897837143463228	-14.032251358032227	0.0
1134	-6.556358120362028	20.897837143463228	-14.032251358032227	0.0
1154	-6.514778332861044	21.301670860515337	-13.79199504852295	0.0
1172	-6.514778332861044	21.301670860515337	-13.79199504852295	0.0
1190	-6.469658376811661	21.15246619273821	-13.643119812011719	0.0
1208	-6.178070299276808	21.015648754112956	-13.645835876464844	0.0
1226	-6.12335805998743	20.75449165219798	-13.68022632598877	0.0
1245	-6.321312889839167	20.73569303540596	-13.9331693649292	0.0
1263	-6.327115254651892	20.807534961322336	-13.505388259887695	0.0
1282	-6.538760103288921	20.857173483169277	-13.426032066345215	0.0
1302	-6.619785923826765	20.584935032890908	-13.718666076660156	0.0
1321	-6.673170853986596	20.554783267223257	-13.77209186553955	0.0
1339	-6.663753918821386	20.682168625143873	-13.682666778564453	0.0
1357	-6.863179265711538	20.82268052483358	-13.923789024353027	0.0
1375	-6.863179265711538	20.82268052483358	-13.923789024353027	0.0
1393	-7.05214837620075	21.056830377953002	-13.869998931884766	0.0
1411	-6.974613049583193	20.875087494323367	-14.278205871582031	0.0
1431	-6.96655245608054	20.832775170838712	-14.4480562210083	0.0
1450	-6.872007935761731	20.706824302738276	-14.247801780700684	0.0
1468	-6.898157812657402	20.694293516958716	-14.18519401550293	0.0
1486	-6.957856345811133	20.425259105009694	-14.36976146697998	0.0
1505	-6.9554761840912755	20.278624508107733	-14.419275283813477	0.0
1523	-7.125138052707456	20.068433367461026	-14.11982536315918	0.0
1541	-7.001738532237055	19.99252740102236	-13.986639022827148	0.0
1560	-7.230639642568185	19.80226212661678	-13.626214981079102	0.0
1580	-7.281319207121418	19.601153931421464	-13.588796615600586	0.0
1598	-7.336893514338448	19.544539144953617	-13.591245651245117	0.0
1617	-7.742751347240116	19.400817772241624	-13.703157424926758	0.0
1636	-7.8063762956137355	19.522724946663757	-13.669452667236328	0.0
1654	-7.8063762956137355	19.522724946663757	-13.669452667236328	0.0
1672	-7.934854761393586	19.69690484482349	-13.479879379272461	0.0
1690	-8.072589489136373	19.886008752692643	-13.424921989440918	0.0
1709	-8.059007209993686	19.81453170553209	-13.376110076904297	0.0
1728	-8.044074170827432	19.770694442498588	-13.504061698913574	0.0
1745	-8.232995353337499	19.59518911095196	-13.356119155883789	0.0
1764	-8.444490709143423	19.439535568690864	-13.647817611694336	0.0
1783	-8.33596943015939	19.158228705122475	-13.877670288085938	0.0
1803	-8.413516251278436	18.91050688322897	-14.006145477294922	0.0
1820	-8.374075018973397	18.835247775196887	-13.934027671813965	0.0
1838	-8.380458307092622	18.683863455516672	-13.704313278198242	0.0
1857	-8.683796422179979	19.26636516875219	-13.334320068359375	0.0
1875	-8.81971634332264	19.29547224306261	-13.620275497436523	0.0
1895	-8.758052165245019	19.458230739339953	-13.804890632629395	0.0
1913	-8.758052165245019	19.458230739339953	-13.804890632629395	0.0
