1	1	-16	29	-34
1	2	-16	28	-33
1	3	-15	28	-31
1	4	-15	27	-30
1	5	-15	26	-28
1	6	-15	25	-27
1	7	-15	24	-25
1	8	-13	24	-24
1	9	-10	23	-23
1	10	-8	23	-21
1	11	-6	22	-20
1	12	-4	22	-19
1	13	-2	21	-18
1	14	0	21	-18
1	15	2	22	-18
1	16	4	22	-18
1	17	6	22	-19
1	18	8	22	-19
1	19	10	22	-19
1	20	10	23	-20
1	21	11	24	-20
1	22	11	24	-21
1	23	11	25	-22
1	24	12	26	-23
1	25	12	27	-23
1	26	11	26	-24
1	27	10	26	-25
1	28	9	26	-26
1	29	8	25	-27
1	30	7	25	-28
1	31	6	25	-29
1	32	6	24	-29
1	33	7	24	-30
1	34	7	24	-30
1	35	7	24	-30
1	36	7	24	-30
1	37	7	23	-30
1	38	7	23	-30
1	39	6	23	-30
1	40	5	23	-30
1	41	5	23	-30
1	42	4	23	-30
1	43	3	22	-29
1	44	3	22	-29
1	45	3	22	-28
1	46	3	21	-27
1	47	3	21	-27
1	48	4	20	-26
1	49	4	20	-25
1	50	4	20	-25
1	51	5	20	-25
1	52	6	21	-25
1	53	7	21	-24
1	54	7	21	-24
1	55	8	21	-24
1	56	8	22	-23
1	57	8	23	-22
1	58	8	24	-21
1	59	9	24	-20
1	60	9	25	-19
1	61	9	26	-18
1	62	8	27	-19
1	63	7	28	-19
1	64	6	29	-20
1	65	5	30	-20
1	66	5	30	-20
1	67	4	31	-21
1	68	0	33	-21
1	69	-3	35	-22
1	70	-6	36	-23
1	71	-10	38	-23
1	72	-13	40	-24
1	73	-16	41	-25
1	74	-15	39	-25
1	75	-15	37	-25
1	76	-14	35	-26
1	77	-13	33	-26
1	78	-12	31	-27
1	79	-11	29	-27
1	80	-13	27	-26
1	81	-15	26	-25
1	82	-16	24	-24
1	83	-18	23	-22
1	84	-19	21	-21
1	85	-21	20	-20
1	86	-18	19	-21
1	87	-15	18	-21
1	88	-12	16	-22
1	89	-9	15	-22
1	90	-7	14	-23
1	91	-4	13	-23
1	92	-2	13	-24
1	93	-1	13	-24
1	94	1	13	-24
1	95	2	13	-24
1	96	4	13	-24
1	97	5	13	-25
1	98	5	14	-25
1	99	5	15	-26
1	100	5	16	-26
1	101	5	17	-26
1	102	5	18	-27
1	103	4	19	-27
1	104	5	20	-27
1	105	6	21	-26
1	106	6	22	-25
1	107	7	23	-25
1	108	7	23	-24
1	109	8	24	-24
1	110	8	24	-23
1	111	9	25	-22
1	112	10	25	-21
1	113	11	25	-20
1	114	11	25	-19
1	115	12	25	-19
1	116	12	26	-18
1	117	12	26	-18
1	118	12	26	-18
1	119	12	27	-17
1	120	12	27	-17
1	121	12	28	-17
1	122	12	28	-16
1	123	13	28	-16
1	124	13	28	-15
1	125	13	28	-15
1	126	14	28	-15
1	127	14	28	-14
1	128	13	28	-14
1	129	12	28	-14
1	130	11	29	-13
1	131	10	29	-13
1	132	10	30	-13
1	133	9	30	-12
1	134	7	29	-13
1	135	6	29	-14
1	136	4	28	-14
1	137	3	27	-15
1	138	1	27	-16
1	139	0	26	-16
1	140	-1	25	-16
1	141	-2	24	-16
1	142	-3	22	-15
1	143	-4	21	-15
1	144	-5	20	-15
1	145	-6	19	-14
1	146	-6	18	-13
1	147	-6	17	-12
1	148	-6	16	-10
1	149	-5	15	-9
1	150	-5	14	-7
1	151	-5	13	-6
1	152	-4	13	-4
1	153	-3	13	-3
1	154	-2	13	-1
1	155	-1	13	0
1	156	0	13	2
1	157	1	13	3
1	158	2	15	3
1	159	3	17	3
1	160	3	19	2
1	161	4	21	2
1	162	4	23	2
1	163	5	25	2
1	164	5	26	2
1	165	4	26	2
1	166	3	26	2
1	167	3	27	3
1	168	2	27	3
1	169	2	28	3
1	170	3	28	3
1	171	4	28	3
1	172	5	28	3
1	173	6	28	3
1	174	7	28	3
1	175	8	28	3
1	176	10	30	3
1	177	11	31	3
1	178	12	33	4
1	179	14	34	4
1	180	15	36	4
1	181	16	37	4
1	182	16	39	3
1	183	17	41	1
1	184	17	43	0
1	185	17	45	-2
1	186	17	47	-3
1	187	17	49	-4
1	188	17	50	-4
1	189	17	51	-4
1	190	17	52	-4
1	191	17	52	-4
1	192	17	53	-4
1	193	17	54	-4
2	1	-12	30	-33
2	2	-12	29	-32
2	3	-12	28	-31
2	4	-11	27	-29
2	5	-11	26	-28
2	6	-11	25	-27
2	7	-11	24	-25
2	8	-9	24	-24
2	9	-7	23	-23
2	10	-6	23	-22
2	11	-4	22	-21
2	12	-2	22	-20
2	13	0	21	-19
2	14	2	22	-19
2	15	3	22	-19
2	16	5	22	-19
2	17	7	22	-20
2	18	8	22	-20
2	19	10	22	-20
2	20	10	23	-20
2	21	11	24	-21
2	22	11	24	-22
2	23	11	25	-22
2	24	11	26	-23
2	25	12	26	-24
2	26	11	26	-24
2	27	10	26	-25
2	28	9	26	-26
2	29	8	25	-27
2	30	7	25	-28
2	31	7	25	-29
2	32	7	25	-29
2	33	7	24	-29
2	34	7	24	-29
2	35	7	24	-29
2	36	7	24	-30
2	37	8	23	-30
2	38	7	23	-30
2	39	6	23	-30
2	40	6	23	-30
2	41	5	23	-30
2	42	5	22	-29
2	43	4	22	-29
2	44	4	22	-29
2	45	4	21	-28
2	46	4	21	-28
2	47	4	21	-27
2	48	4	20	-26
2	49	4	20	-26
2	50	5	20	-26
2	51	5	20	-25
2	52	6	20	-25
2	53	6	21	-25
2	54	7	21	-25
2	55	7	21	-24
2	56	7	22	-24
2	57	7	22	-23
2	58	7	23	-22
2	59	8	24	-21
2	60	8	25	-21
2	61	8	25	-20
2	62	7	26	-20
2	63	6	27	-21
2	64	5	28	-21
2	65	4	29	-21
2	66	3	30	-22
2	67	2	30	-22
