0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-67	0	0	0	0	0	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-62	-62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-69	-67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	252	-66	-69	-57	-70	-36	-50	-63	-57	-40	-58	-69	-63	-67	-64	-69	-71	-68	-63	-73	-69	-63	-60	-71	-57	-36	-40	-70	-57	-68	-75	-57	-69	-68	-57	-70	-69	-63	-61	-63	-70	-75	-68	-69	-73	-58	-64	-63	-63	-73	-58	-69	-63	-57	-50	-40	-36	-69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	258	-65	-71	-60	-70	-47	-49	-64	-60	-38	-63	-70	-64	-56	-64	-70	-69	-68	-61	-73	-73	-61	-57	-71	-61	-46	-37	-68	-61	-66	-75	-60	-70	-68	-61	-67	-72	-59	-59	-64	-75	-75	-70	-70	-75	-60	-60	-64	-64	-73	-58	-70	-64	-60	-51	-38	-46	-70	-71	0	-72	-57	-73	-62	-73	0	-60	-72	0	-68	-75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	264	-63	-70	-60	-63	-42	-48	-69	-60	-42	-57	-71	-69	-68	-57	-71	-70	0	0	0	0	-58	-63	-71	-60	-42	-42	-69	-60	0	0	-61	-71	0	-60	0	0	-57	-62	-69	0	0	0	-71	-68	0	-62	-69	-69	0	-58	-71	-69	-60	-49	-42	-42	-74	-70	0	0	-57	0	-57	0	-63	-62	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	270	-61	-68	-63	-74	-46	-57	-70	-63	-36	-66	-68	-71	-61	-58	-68	-66	-69	-67	0	-73	-58	-59	0	-63	-45	-36	0	-63	-70	0	-61	-68	0	-63	0	-73	-58	-61	-69	-75	0	-70	-68	0	-68	-58	-70	-70	-74	-58	-68	-70	-63	-57	-36	-45	0	-70	0	0	-63	0	-63	0	-67	-66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	276	0	-71	-65	0	-46	-52	-68	-66	-46	-55	-71	-68	-60	-55	-71	-71	-73	-61	0	-71	-55	-61	0	-66	-49	-45	-72	-66	0	0	-63	-70	0	-66	-70	-64	-54	-62	-69	-72	0	-70	-71	-66	0	-63	-68	-69	-71	-55	-71	-68	-66	-50	-46	-50	0	0	0	0	-55	0	-55	-70	-59	-60	0	0	-65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	282	-65	-66	-65	0	-48	-52	-74	-65	-37	-62	-65	-73	-61	-58	-66	-68	-67	-63	0	-70	-58	-68	-65	-65	-45	-37	-70	-65	-69	0	-67	-65	-60	-65	-69	-74	-61	-67	-74	-71	0	-66	-65	-60	-62	-61	-74	-74	-73	-66	-65	-74	-65	-54	-37	-47	-66	-61	-70	0	-61	-70	-60	-69	0	0	0	-73	0	0	0	-75	0	0	0	0	0	0	0	0	0	-74	0	0	0	-73	0	0	0	0	0	0	0	0	0	0	0	0	0	-74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	360	-73	-75	-61	0	-67	-67	-74	-61	-73	-70	-74	-74	-64	-61	-75	-53	-56	0	0	-74	-60	-64	-63	-61	-70	-74	-53	-61	-58	0	-55	-75	-56	-61	-56	-74	-65	-60	-73	-75	0	-69	-75	-64	0	0	-73	-73	-75	-70	-75	-74	-61	-64	-72	-71	-72	-59	0	0	-67	-65	-66	0	-63	-65	0	-70	0	-71	-64	-75	0	0	0	0	0	-67	-69	0	0	-71	0	0	0	0	-70	-74	-72	0	0	0	0	0	0	0	0	0	0	-69	-72	0	0	0	0	0	0	0	0	-56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-69	0	0
0	366	-73	-72	0	-75	0	-66	-72	0	-73	0	-72	-72	-63	-61	-72	-58	-61	0	-69	0	-66	-64	-69	0	0	-74	-58	0	-62	0	-55	-71	-65	0	-58	0	-66	-64	-72	0	-73	0	-72	-61	-59	0	-72	-72	0	0	-72	-72	-75	-67	-73	0	-62	-65	-71	0	-61	-65	0	0	-61	-61	0	-72	0	-64	-66	-75	-64	0	0	0	0	-67	-67	0	0	-75	0	0	0	-70	0	0	0	0	0	-75	-75	-74	0	0	0	0	0	0	-73	-75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	372	-69	-74	0	0	0	-68	0	0	-75	-72	-74	0	-62	0	-74	-55	-61	-72	0	0	0	-60	0	0	0	-73	-57	-75	-57	0	-55	-74	-57	0	-55	0	-69	-63	0	0	-73	0	-74	-62	-61	0	0	0	0	0	-74	0	0	-67	-75	0	-67	-66	0	0	-67	0	0	0	0	-69	0	-72	0	0	-65	0	0	0	0	0	0	-69	0	0	-74	-70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-75	-75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
