152.66044930133017	539.754062569255
156.32089860266035	544.50812513851
159.98134790399052	549.262187707765
163.6417972053207	554.0162502770199
167.30224650665087	558.7703128462749
170.96269580798105	563.5243754155299
174.62314510931122	568.2784379847849
178.2835944106414	573.0325005540399
179.9371638910477	578.8001437445873
179.64529032793817	584.7930403583424
179.35341676482864	590.7859369720975
179.9488373317051	584.8155538731213
179.75294909101407	578.8187524092442
179.55706085032304	572.8219509453671
179.361172609632	566.82514948149
179.16528436894097	560.8283480176129
178.96939612824994	554.8315465537358
173.52596729398476	552.3078424256157
167.52811875677506	552.1471784138037
161.53027021956535	551.9865144019916
155.53242168235565	551.8258503901795
149.53457314514594	551.6651863783675
143.53672460793624	551.5045223665554
137.67574199463047	550.2204340492939
131.8147593813247	548.9363457320324
126.02962447106917	547.34505252519
127.0968837774375	541.4407356660631
128.16414308380584	535.5364188069362
129.23140239017417	529.6321019478094
130.2986616965425	523.7277850886825
131.32594451866038	517.8163817017208
132.35322734077826	511.9049783147592
138.01954762929526	509.9319566757647
143.68586791781226	507.9589350367702
149.35218820632926	505.9859133977757
155.01850849484626	504.01289175878117
160.68482878336326	502.03987011978666
166.35114907188026	500.06684848079215
172.01746936039726	498.09382684179764
173.47496760847574	492.2735434417519
173.7932730303556	486.28199258588813
173.92507832482724	480.2834404802255
173.81316888272488	474.28448421460996
173.70125944062252	468.2855279489944
173.58934999852016	462.28657168337884
173.4774405564178	456.2876154177633
173.36553111431544	450.2886591521477
173.2536216722131	444.28970288653215
173.14171223011073	438.2907466209166
173.02980278800837	432.29179035530103
95.97300209953349	758.447840814332
91.94600419906698	762.8956816286641
87.91900629860046	767.3435224429961
83.89200839813395	771.7913632573282
79.86501049766744	776.2392040716602
75.83801259720093	780.6870448859922
71.81101469673442	785.1348857003243
67.7840167962679	789.5827265146563
66.24373728791296	783.7838008351755
66.65563950656609	777.7979561527377
67.06754172521921	771.8121114702999
68.04949981149026	765.893010329349
69.03145789776131	759.973909188398
70.01341598403236	754.0548080474471
70.99537407030341	748.1357069064961
71.97733215657446	742.2166057655452
72.95929024284551	736.2975046245942
73.94124832911656	730.3784034836433
74.92320641538761	724.4593023426924
75.90516450165866	718.5402012017414
