0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.6512	29.923	31.1948	32.4665	33.7383	35.0101	36.2819	36.7573	37.2327	37.7081	38.1835	38.6589	39.1343	39.6857	40.2371	40.7885	41.3399	41.8913	42.4427	42.4912	42.5397	42.5882	42.6368	42.6853	42.7338	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.1811	29.3911	30.6012	31.8112	33.0212	34.2313	35.4413	35.8271	36.213	36.5988	36.9846	37.3704	37.7563	38.2637	38.771	39.2784	39.7858	40.2932	40.8006	40.9593	41.118	41.2767	41.4354	41.5941	41.7528	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.711	28.8593	30.0076	31.1559	32.3042	33.4525	34.6007	34.897	35.1932	35.4895	35.7857	36.082	36.3782	36.8416	37.3049	37.7683	38.2317	38.695	39.1584	39.4273	39.6962	39.9651	40.234	40.5029	40.7718	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.2409	28.3275	29.414	30.5005	31.5871	32.6736	33.7602	33.9668	34.1735	34.3802	34.5868	34.7935	35.0002	35.4195	35.8388	36.2582	36.6775	37.0969	37.5162	37.8953	38.2744	38.6536	39.0327	39.4118	39.7909	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.7708	27.7956	28.8204	29.8452	30.87	31.8948	32.9196	33.0367	33.1538	33.2709	33.3879	33.505	33.6221	33.9974	34.3728	34.7481	35.1234	35.4987	35.8741	36.3634	36.8527	37.342	37.8313	38.3206	38.8099	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.3007	27.2638	28.2268	29.1899	30.1529	31.116	32.0791	32.1066	32.134	32.1615	32.189	32.2165	32.244	32.5753	32.9067	33.238	33.5693	33.9006	34.2319	34.8314	35.4309	36.0304	36.6299	37.2294	37.8289	
16.437	16.9896	17.5422	18.0949	18.6475	19.2001	19.7527	20.1783	20.6038	21.0294	21.4549	21.8805	22.306	23.2001	24.0942	24.9882	25.8823	26.7763	27.6704	27.8119	27.9534	28.0948	28.2363	28.3778	28.5192	25.9716	23.4239	20.8762	18.3285	15.7808	13.2331	12.9278	12.6224	12.3171	12.0118	11.7064	11.4011	13.605	15.809	18.0129	20.2169	22.4208	24.6248	26.5696	28.5144	30.4592	32.4041	34.3489	36.2937	36.3494	36.405	36.4607	36.5164	36.572	36.6277	36.029	35.4303	34.8316	34.233	33.6343	33.0356	33.1569	33.2783	33.3997	33.5211	33.6424	33.7638	33.9854	34.2071	34.4287	34.6504	34.872	35.0937	34.5081	33.9224	33.3368	32.7512	32.1655	31.5799	31.4845	31.3891	31.2938	31.1984	31.103	31.0076	28.9786	26.9496	24.9205	22.8915	20.8625	18.8334	19.1016	19.3698	19.638	19.9061	20.1743	20.4425	21.3405	22.2385	23.1366	24.0346	24.9326	25.8306	26.7319	27.6332	28.5346	29.4359	30.3372	31.2385	31.1764	31.1143	31.0522	30.9901	30.9281	30.866	31.1533	31.4406	31.7279	32.0152	32.3025	32.5897	33.2994	34.0092	34.7189	35.4286	36.1383	36.848	
18.7162	19.2544	19.7926	20.3308	20.869	21.4071	21.9453	22.3024	22.6595	23.0166	23.3737	23.7308	24.0879	24.7367	25.3855	26.0343	26.6831	27.3319	27.9807	27.8983	27.816	27.7336	27.6513	27.5689	27.4866	25.1701	22.8535	20.537	18.2205	15.9039	13.5874	13.2761	12.9648	12.6535	12.3422	12.031	11.7197	13.89	16.0603	18.2307	20.401	22.5714	24.7417	26.6688	28.5959	30.523	32.45	34.3771	36.3042	36.3883	36.4724	36.5565	36.6406	36.7247	36.8088	36.1127	35.4166	34.7205	34.0244	33.3283	32.6322	32.7169	32.8015	32.8861	32.9708	33.0554	33.14	33.9548	34.7696	35.5845	36.3993	37.2141	38.0289	36.9959	35.9629	34.9299	33.8969	32.8639	31.8309	31.6331	31.4352	31.2374	31.0396	30.8418	30.6439	28.984	27.3242	25.6643	24.0044	22.3445	20.6847	20.6547	20.6248	20.5948	20.5649	20.535	20.505	21.3202	22.1354	22.9506	23.7658	24.5809	25.3961	26.173	26.9498	27.7267	28.5035	29.2804	30.0572	30.1148	30.1724	30.23	30.2876	30.3451	30.4027	30.6687	30.9347	31.2007	31.4667	31.7327	31.9988	32.6656	33.3324	33.9992	34.666	35.3328	35.9996	
20.9955	21.5192	22.043	22.5667	23.0904	23.6142	24.1379	24.4266	24.7152	25.0038	25.2924	25.581	25.8697	26.2732	26.6767	27.0803	27.4838	27.8874	28.2909	27.9847	27.6786	27.3724	27.0663	26.7601	26.4539	24.3686	22.2832	20.1978	18.1124	16.0271	13.9417	13.6245	13.3072	12.99	12.6727	12.3555	12.0382	14.175	16.3117	18.4484	20.5852	22.7219	24.8587	26.768	28.6773	30.5867	32.496	34.4054	36.3147	36.4272	36.5397	36.6523	36.7648	36.8773	36.9898	36.1963	35.4028	34.6094	33.8159	33.0224	32.2289	32.2768	32.3247	32.3726	32.4205	32.4684	32.5163	33.9242	35.3322	36.7402	38.1481	39.5561	40.964	39.4837	38.0033	36.523	35.0426	33.5622	32.0819	31.7816	31.4813	31.181	30.8808	30.5805	30.2802	28.9895	27.6988	26.408	25.1173	23.8266	22.5359	22.2078	21.8798	21.5517	21.2237	20.8957	20.5676	21.2999	22.0323	22.7646	23.4969	24.2293	24.9616	25.614	26.2664	26.9188	27.5712	28.2236	28.876	29.0532	29.2305	29.4077	29.585	29.7622	29.9395	30.1842	30.4289	30.6736	30.9183	31.163	31.4078	32.0317	32.6556	33.2795	33.9034	34.5274	35.1513	
23.2747	23.784	24.2933	24.8026	25.3119	25.8212	26.3305	26.5507	26.7708	26.991	27.2112	27.4313	27.6515	27.8098	27.968	28.1263	28.2846	28.4429	28.6011	28.0712	27.5412	27.0112	26.4812	25.9512	25.4213	23.5671	21.7128	19.8586	18.0044	16.1502	14.296	13.9728	13.6496	13.3264	13.0032	12.68	12.3568	14.4599	16.5631	18.6662	20.7693	22.8725	24.9756	26.8672	28.7588	30.6504	32.542	34.4336	36.3252	36.4661	36.6071	36.748	36.889	37.0299	37.1709	36.28	35.3891	34.4982	33.6073	32.7165	31.8256	31.8367	31.8479	31.8591	31.8702	31.8814	31.8925	33.8937	35.8948	37.8959	39.897	41.8981	43.8992	41.9715	40.0438	38.116	36.1883	34.2606	32.3329	31.9301	31.5274	31.1247	30.722	30.3192	29.9165	28.9949	28.0734	27.1518	26.2302	25.3087	24.3871	23.761	23.1348	22.5086	21.8825	21.2563	20.6302	21.2797	21.9291	22.5786	23.2281	23.8776	24.5271	25.055	25.583	26.1109	26.6389	27.1668	27.6947	27.9917	28.2886	28.5855	28.8824	29.1793	29.4762	29.6996	29.9231	30.1465	30.3699	30.5933	30.8168	31.3978	31.9788	32.5599	33.1409	33.7219	34.3029	
