-17.44214165	-17.44214165	-17.44214165	-17.44214165	-17.44214165	-17.44214165	-3.772927299	-3.772927299	-3.772927299	-3.772927299	-3.772927299	-3.772927299	-13.01416959	-13.01416959	-13.01416959	-13.01416959	-13.01416959	-13.01416959	3.640080898	3.640080898	3.640080898	3.640080898	3.640080898	3.640080898	-6.999715932	-6.999715932	-6.999715932	-6.999715932	-6.999715932	-6.999715932	-0.361586552	-0.361586552	-0.361586552	-0.361586552	-0.361586552	-0.361586552	-5.88157421	-5.88157421	-5.88157421	-5.88157421	-5.88157421	-5.88157421	-11.54317886	-11.54317886	-11.54317886	-11.54317886	-11.54317886	-11.54317886	-12.47923295	-12.47923295	-12.47923295	-12.47923295	-12.47923295	-12.47923295	-16.71363751	-16.71363751	-16.71363751	-16.71363751	-16.71363751	-16.71363751	-4.395688951	-4.395688951	-4.395688951	-4.395688951	-4.395688951	-4.395688951	-23.42968087	-23.42968087	-23.42968087	-23.42968087	-23.42968087	-23.42968087	-47.28382754	-47.28382754	-47.28382754	-47.28382754	-47.28382754	-47.28382754	-18.26937389	-18.26937389	-18.26937389	-18.26937389	-18.26937389	-18.26937389	-11.12170455	-11.12170455	-11.12170455	-11.12170455	-11.12170455	-11.12170455	-15.31277106	-15.31277106	-15.31277106	-15.31277106	-15.31277106	-15.31277106	-18.70968528	-18.70968528	-18.70968528	-18.70968528	-18.70968528	-18.70968528	-36.86121418	-36.86121418	-36.86121418	-36.86121418	-36.86121418	-36.86121418	-29.61874752	-29.61874752	-29.61874752	-29.61874752	-29.61874752	-29.61874752	-51.33402444	-51.33402444	-51.33402444	-51.33402444	-51.33402444	-51.33402444	-40.77580052
-17.084508748333334	-17.084508748333334	-17.084508748333334	-17.084508748333334	-17.084508748333334	-17.084508748333334	-5.152719107499999	-5.152719107499999	-5.152719107499999	-5.152719107499999	-5.152719107499999	-5.152719107499999	-12.558855496666666	-12.558855496666666	-12.558855496666666	-12.558855496666666	-12.558855496666666	-12.558855496666666	2.7701039516666666	2.7701039516666666	2.7701039516666666	2.7701039516666666	2.7701039516666666	2.7701039516666666	-5.350828048833334	-5.350828048833334	-5.350828048833334	-5.350828048833334	-5.350828048833334	-5.350828048833334	0.3671343128333333	0.3671343128333333	0.3671343128333333	0.3671343128333333	0.3671343128333333	0.3671343128333333	-4.949615231166667	-4.949615231166667	-4.949615231166667	-4.949615231166667	-4.949615231166667	-4.949615231166667	-10.098989471333333	-10.098989471333333	-10.098989471333333	-10.098989471333333	-10.098989471333333	-10.098989471333333	-11.474032914666669	-11.474032914666669	-11.474032914666669	-11.474032914666669	-11.474032914666669	-11.474032914666669	-16.098757026666668	-16.098757026666668	-16.098757026666668	-16.098757026666668	-16.098757026666668	-16.098757026666668	-6.737361235833334	-6.737361235833334	-6.737361235833334	-6.737361235833334	-6.737361235833334	-6.737361235833334	-23.959272281666667	-23.959272281666667	-23.959272281666667	-23.959272281666667	-23.959272281666667	-23.959272281666667	-44.419883565	-44.419883565	-44.419883565	-44.419883565	-44.419883565	-44.419883565	-19.817564273333335	-19.817564273333335	-19.817564273333335	-19.817564273333335	-19.817564273333335	-19.817564273333335	-11.538177078333334	-11.538177078333334	-11.538177078333334	-11.538177078333334	-11.538177078333334	-11.538177078333334	-14.652270801666667	-14.652270801666667	-14.652270801666667	-14.652270801666667	-14.652270801666667	-14.652270801666667	-18.784062648333332	-18.784062648333332	-18.784062648333332	-18.784062648333332	-18.784062648333332	-18.784062648333332	-34.962327376666664	-34.962327376666664	-34.962327376666664	-34.962327376666664	-34.962327376666664	-34.962327376666664	-30.078987598333335	-30.078987598333335	-30.078987598333335	-30.078987598333335	-30.078987598333335	-30.078987598333335	-48.492079285	-48.492079285	-48.492079285	-48.492079285	-48.492079285	-48.492079285	-40.202738276666665
-16.726875846666665	-16.726875846666665	-16.726875846666665	-16.726875846666665	-16.726875846666665	-16.726875846666665	-6.532510916	-6.532510916	-6.532510916	-6.532510916	-6.532510916	-6.532510916	-12.103541403333331	-12.103541403333331	-12.103541403333331	-12.103541403333331	-12.103541403333331	-12.103541403333331	1.9001270053333332	1.9001270053333332	1.9001270053333332	1.9001270053333332	1.9001270053333332	1.9001270053333332	-3.701940165666666	-3.701940165666666	-3.701940165666666	-3.701940165666666	-3.701940165666666	-3.701940165666666	1.0958551776666667	1.0958551776666667	1.0958551776666667	1.0958551776666667	1.0958551776666667	1.0958551776666667	-4.0176562523333335	-4.0176562523333335	-4.0176562523333335	-4.0176562523333335	-4.0176562523333335	-4.0176562523333335	-8.654800082666666	-8.654800082666666	-8.654800082666666	-8.654800082666666	-8.654800082666666	-8.654800082666666	-10.468832879333332	-10.468832879333332	-10.468832879333332	-10.468832879333332	-10.468832879333332	-10.468832879333332	-15.483876543333333	-15.483876543333333	-15.483876543333333	-15.483876543333333	-15.483876543333333	-15.483876543333333	-9.079033520666666	-9.079033520666666	-9.079033520666666	-9.079033520666666	-9.079033520666666	-9.079033520666666	-24.48886369333333	-24.48886369333333	-24.48886369333333	-24.48886369333333	-24.48886369333333	-24.48886369333333	-41.555939589999994	-41.555939589999994	-41.555939589999994	-41.555939589999994	-41.555939589999994	-41.555939589999994	-21.365754656666667	-21.365754656666667	-21.365754656666667	-21.365754656666667	-21.365754656666667	-21.365754656666667	-11.954649606666667	-11.954649606666667	-11.954649606666667	-11.954649606666667	-11.954649606666667	-11.954649606666667	-13.991770543333331	-13.991770543333331	-13.991770543333331	-13.991770543333331	-13.991770543333331	-13.991770543333331	-18.858440016666663	-18.858440016666663	-18.858440016666663	-18.858440016666663	-18.858440016666663	-18.858440016666663	-33.06344057333333	-33.06344057333333	-33.06344057333333	-33.06344057333333	-33.06344057333333	-33.06344057333333	-30.539227676666666	-30.539227676666666	-30.539227676666666	-30.539227676666666	-30.539227676666666	-30.539227676666666	-45.65013413	-45.65013413	-45.65013413	-45.65013413	-45.65013413	-45.65013413	-39.62967603333333
-16.369242945	-16.369242945	-16.369242945	-16.369242945	-16.369242945	-16.369242945	-7.9123027245	-7.9123027245	-7.9123027245	-7.9123027245	-7.9123027245	-7.9123027245	-11.64822731	-11.64822731	-11.64822731	-11.64822731	-11.64822731	-11.64822731	1.030150059	1.030150059	1.030150059	1.030150059	1.030150059	1.030150059	-2.0530522825	-2.0530522825	-2.0530522825	-2.0530522825	-2.0530522825	-2.0530522825	1.8245760425000002	1.8245760425000002	1.8245760425000002	1.8245760425000002	1.8245760425000002	1.8245760425000002	-3.0856972735	-3.0856972735	-3.0856972735	-3.0856972735	-3.0856972735	-3.0856972735	-7.210610694	-7.210610694	-7.210610694	-7.210610694	-7.210610694	-7.210610694	-9.463632844	-9.463632844	-9.463632844	-9.463632844	-9.463632844	-9.463632844	-14.86899606	-14.86899606	-14.86899606	-14.86899606	-14.86899606	-14.86899606	-11.4207058055	-11.4207058055	-11.4207058055	-11.4207058055	-11.4207058055	-11.4207058055	-25.018455105	-25.018455105	-25.018455105	-25.018455105	-25.018455105	-25.018455105	-38.691995614999996	-38.691995614999996	-38.691995614999996	-38.691995614999996	-38.691995614999996	-38.691995614999996	-22.91394504	-22.91394504	-22.91394504	-22.91394504	-22.91394504	-22.91394504	-12.371122135	-12.371122135	-12.371122135	-12.371122135	-12.371122135	-12.371122135	-13.331270284999999	-13.331270284999999	-13.331270284999999	-13.331270284999999	-13.331270284999999	-13.331270284999999	-18.932817385	-18.932817385	-18.932817385	-18.932817385	-18.932817385	-18.932817385	-31.164553769999998	-31.164553769999998	-31.164553769999998	-31.164553769999998	-31.164553769999998	-31.164553769999998	-30.999467755	-30.999467755	-30.999467755	-30.999467755	-30.999467755	-30.999467755	-42.808188975	-42.808188975	-42.808188975	-42.808188975	-42.808188975	-42.808188975	-39.05661379
-16.01161004333333	-16.01161004333333	-16.01161004333333	-16.01161004333333	-16.01161004333333	-16.01161004333333	-9.292094533	-9.292094533	-9.292094533	-9.292094533	-9.292094533	-9.292094533	-11.192913216666666	-11.192913216666666	-11.192913216666666	-11.192913216666666	-11.192913216666666	-11.192913216666666	0.16017311266666656	0.16017311266666656	0.16017311266666656	0.16017311266666656	0.16017311266666656	0.16017311266666656	-0.40416439933333304	-0.40416439933333304	-0.40416439933333304	-0.40416439933333304	-0.40416439933333304	-0.40416439933333304	2.5532969073333334	2.5532969073333334	2.5532969073333334	2.5532969073333334	2.5532969073333334	2.5532969073333334	-2.1537382946666668	-2.1537382946666668	-2.1537382946666668	-2.1537382946666668	-2.1537382946666668	-2.1537382946666668	-5.766421305333333	-5.766421305333333	-5.766421305333333	-5.766421305333333	-5.766421305333333	-5.766421305333333	-8.458432808666666	-8.458432808666666	-8.458432808666666	-8.458432808666666	-8.458432808666666	-8.458432808666666	-14.254115576666665	-14.254115576666665	-14.254115576666665	-14.254115576666665	-14.254115576666665	-14.254115576666665	-13.762378090333334	-13.762378090333334	-13.762378090333334	-13.762378090333334	-13.762378090333334	-13.762378090333334	-25.548046516666666	-25.548046516666666	-25.548046516666666	-25.548046516666666	-25.548046516666666	-25.548046516666666	-35.82805164	-35.82805164	-35.82805164	-35.82805164	-35.82805164	-35.82805164	-24.46213542333333	-24.46213542333333	-24.46213542333333	-24.46213542333333	-24.46213542333333	-24.46213542333333	-12.787594663333334	-12.787594663333334	-12.787594663333334	-12.787594663333334	-12.787594663333334	-12.787594663333334	-12.670770026666666	-12.670770026666666	-12.670770026666666	-12.670770026666666	-12.670770026666666	-12.670770026666666	-19.00719475333333	-19.00719475333333	-19.00719475333333	-19.00719475333333	-19.00719475333333	-19.00719475333333	-29.265666966666664	-29.265666966666664	-29.265666966666664	-29.265666966666664	-29.265666966666664	-29.265666966666664	-31.459707833333333	-31.459707833333333	-31.459707833333333	-31.459707833333333	-31.459707833333333	-31.459707833333333	-39.96624382	-39.96624382	-39.96624382	-39.96624382	-39.96624382	-39.96624382	-38.48355154666667
-15.653977141666667	-15.653977141666667	-15.653977141666667	-15.653977141666667	-15.653977141666667	-15.653977141666667	-10.671886341500002	-10.671886341500002	-10.671886341500002	-10.671886341500002	-10.671886341500002	-10.671886341500002	-10.737599123333334	-10.737599123333334	-10.737599123333334	-10.737599123333334	-10.737599123333334	-10.737599123333334	-0.7098038336666669	-0.7098038336666669	-0.7098038336666669	-0.7098038336666669	-0.7098038336666669	-0.7098038336666669	1.2447234838333339	1.2447234838333339	1.2447234838333339	1.2447234838333339	1.2447234838333339	1.2447234838333339	3.282017772166667	3.282017772166667	3.282017772166667	3.282017772166667	3.282017772166667	3.282017772166667	-1.2217793158333334	-1.2217793158333334	-1.2217793158333334	-1.2217793158333334	-1.2217793158333334	-1.2217793158333334	-4.3222319166666665	-4.3222319166666665	-4.3222319166666665	-4.3222319166666665	-4.3222319166666665	-4.3222319166666665	-7.453232773333333	-7.453232773333333	-7.453232773333333	-7.453232773333333	-7.453232773333333	-7.453232773333333	-13.639235093333333	-13.639235093333333	-13.639235093333333	-13.639235093333333	-13.639235093333333	-13.639235093333333	-16.10405037516667	-16.10405037516667	-16.10405037516667	-16.10405037516667	-16.10405037516667	-16.10405037516667	-26.07763792833333	-26.07763792833333	-26.07763792833333	-26.07763792833333	-26.07763792833333	-26.07763792833333	-32.964107665	-32.964107665	-32.964107665	-32.964107665	-32.964107665	-32.964107665	-26.010325806666668	-26.010325806666668	-26.010325806666668	-26.010325806666668	-26.010325806666668	-26.010325806666668	-13.204067191666667	-13.204067191666667	-13.204067191666667	-13.204067191666667	-13.204067191666667	-13.204067191666667	-12.010269768333332	-12.010269768333332	-12.010269768333332	-12.010269768333332	-12.010269768333332	-12.010269768333332	-19.081572121666667	-19.081572121666667	-19.081572121666667	-19.081572121666667	-19.081572121666667	-19.081572121666667	-27.36678016333333	-27.36678016333333	-27.36678016333333	-27.36678016333333	-27.36678016333333	-27.36678016333333	-31.919947911666668	-31.919947911666668	-31.919947911666668	-31.919947911666668	-31.919947911666668	-31.919947911666668	-37.124298665	-37.124298665	-37.124298665	-37.124298665	-37.124298665	-37.124298665	-37.910489303333335
-15.29634424	-15.29634424	-15.29634424	-15.29634424	-15.29634424	-15.29634424	-12.05167815	-12.05167815	-12.05167815	-12.05167815	-12.05167815	-12.05167815	-10.28228503	-10.28228503	-10.28228503	-10.28228503	-10.28228503	-10.28228503	-1.57978078	-1.57978078	-1.57978078	-1.57978078	-1.57978078	-1.57978078	2.893611367	2.893611367	2.893611367	2.893611367	2.893611367	2.893611367	4.010738637	4.010738637	4.010738637	4.010738637	4.010738637	4.010738637	-0.289820337	-0.289820337	-0.289820337	-0.289820337	-0.289820337	-0.289820337	-2.878042528	-2.878042528	-2.878042528	-2.878042528	-2.878042528	-2.878042528	-6.448032738	-6.448032738	-6.448032738	-6.448032738	-6.448032738	-6.448032738	-13.02435461	-13.02435461	-13.02435461	-13.02435461	-13.02435461	-13.02435461	-18.44572266	-18.44572266	-18.44572266	-18.44572266	-18.44572266	-18.44572266	-26.60722934	-26.60722934	-26.60722934	-26.60722934	-26.60722934	-26.60722934	-30.10016369	-30.10016369	-30.10016369	-30.10016369	-30.10016369	-30.10016369	-27.55851619	-27.55851619	-27.55851619	-27.55851619	-27.55851619	-27.55851619	-13.62053972	-13.62053972	-13.62053972	-13.62053972	-13.62053972	-13.62053972	-11.34976951	-11.34976951	-11.34976951	-11.34976951	-11.34976951	-11.34976951	-19.15594949	-19.15594949	-19.15594949	-19.15594949	-19.15594949	-19.15594949	-25.46789336	-25.46789336	-25.46789336	-25.46789336	-25.46789336	-25.46789336	-32.38018799	-32.38018799	-32.38018799	-32.38018799	-32.38018799	-32.38018799	-34.28235351	-34.28235351	-34.28235351	-34.28235351	-34.28235351	-34.28235351	-37.33742706
-14.3500056365	-14.3500056365	-14.3500056365	-14.3500056365	-14.3500056365	-14.3500056365	-11.349316849000001	-11.349316849000001	-11.349316849000001	-11.349316849000001	-11.349316849000001	-11.349316849000001	-9.900663138666667	-9.900663138666667	-9.900663138666667	-9.900663138666667	-9.900663138666667	-9.900663138666667	-1.0644571720000002	-1.0644571720000002	-1.0644571720000002	-1.0644571720000002	-1.0644571720000002	-1.0644571720000002	3.2879840273333336	3.2879840273333336	3.2879840273333336	3.2879840273333336	3.2879840273333336	3.2879840273333336	3.7243773243333336	3.7243773243333336	3.7243773243333336	3.7243773243333336	3.7243773243333336	3.7243773243333336	0.1896960148333333	0.1896960148333333	0.1896960148333333	0.1896960148333333	0.1896960148333333	0.1896960148333333	-1.4150179245000003	-1.4150179245000003	-1.4150179245000003	-1.4150179245000003	-1.4150179245000003	-1.4150179245000003	-5.154790335333334	-5.154790335333334	-5.154790335333334	-5.154790335333334	-5.154790335333334	-5.154790335333334	-13.088840571666667	-13.088840571666667	-13.088840571666667	-13.088840571666667	-13.088840571666667	-13.088840571666667	-19.73341089666667	-19.73341089666667	-19.73341089666667	-19.73341089666667	-19.73341089666667	-19.73341089666667	-29.056525018333332	-29.056525018333332	-29.056525018333332	-29.056525018333332	-29.056525018333332	-29.056525018333332	-30.691848214999997	-30.691848214999997	-30.691848214999997	-30.691848214999997	-30.691848214999997	-30.691848214999997	-27.579731413333334	-27.579731413333334	-27.579731413333334	-27.579731413333334	-27.579731413333334	-27.579731413333334	-14.916398946666668	-14.916398946666668	-14.916398946666668	-14.916398946666668	-14.916398946666668	-14.916398946666668	-12.434423429999999	-12.434423429999999	-12.434423429999999	-12.434423429999999	-12.434423429999999	-12.434423429999999	-20.025380846666668	-20.025380846666668	-20.025380846666668	-20.025380846666668	-20.025380846666668	-20.025380846666668	-26.066990391666668	-26.066990391666668	-26.066990391666668	-26.066990391666668	-26.066990391666668	-26.066990391666668	-31.597013498333336	-31.597013498333336	-31.597013498333336	-31.597013498333336	-31.597013498333336	-31.597013498333336	-32.93181493833333	-32.93181493833333	-32.93181493833333	-32.93181493833333	-32.93181493833333	-32.93181493833333	-32.431159582333336
-13.403667032999998	-13.403667032999998	-13.403667032999998	-13.403667032999998	-13.403667032999998	-13.403667032999998	-10.646955548	-10.646955548	-10.646955548	-10.646955548	-10.646955548	-10.646955548	-9.519041247333334	-9.519041247333334	-9.519041247333334	-9.519041247333334	-9.519041247333334	-9.519041247333334	-0.549133564	-0.549133564	-0.549133564	-0.549133564	-0.549133564	-0.549133564	3.6823566876666667	3.6823566876666667	3.6823566876666667	3.6823566876666667	3.6823566876666667	3.6823566876666667	3.4380160116666665	3.4380160116666665	3.4380160116666665	3.4380160116666665	3.4380160116666665	3.4380160116666665	0.6692123666666666	0.6692123666666666	0.6692123666666666	0.6692123666666666	0.6692123666666666	0.6692123666666666	0.048006679	0.048006679	0.048006679	0.048006679	0.048006679	0.048006679	-3.861547932666667	-3.861547932666667	-3.861547932666667	-3.861547932666667	-3.861547932666667	-3.861547932666667	-13.153326533333331	-13.153326533333331	-13.153326533333331	-13.153326533333331	-13.153326533333331	-13.153326533333331	-21.021099133333333	-21.021099133333333	-21.021099133333333	-21.021099133333333	-21.021099133333333	-21.021099133333333	-31.505820696666667	-31.505820696666667	-31.505820696666667	-31.505820696666667	-31.505820696666667	-31.505820696666667	-31.28353274	-31.28353274	-31.28353274	-31.28353274	-31.28353274	-31.28353274	-27.600946636666663	-27.600946636666663	-27.600946636666663	-27.600946636666663	-27.600946636666663	-27.600946636666663	-16.212258173333332	-16.212258173333332	-16.212258173333332	-16.212258173333332	-16.212258173333332	-16.212258173333332	-13.51907735	-13.51907735	-13.51907735	-13.51907735	-13.51907735	-13.51907735	-20.89481220333333	-20.89481220333333	-20.89481220333333	-20.89481220333333	-20.89481220333333	-20.89481220333333	-26.66608742333333	-26.66608742333333	-26.66608742333333	-26.66608742333333	-26.66608742333333	-26.66608742333333	-30.81383900666667	-30.81383900666667	-30.81383900666667	-30.81383900666667	-30.81383900666667	-30.81383900666667	-31.581276366666664	-31.581276366666664	-31.581276366666664	-31.581276366666664	-31.581276366666664	-31.581276366666664	-27.52489210466667
-12.457328429499999	-12.457328429499999	-12.457328429499999	-12.457328429499999	-12.457328429499999	-12.457328429499999	-9.944594247000001	-9.944594247000001	-9.944594247000001	-9.944594247000001	-9.944594247000001	-9.944594247000001	-9.137419356	-9.137419356	-9.137419356	-9.137419356	-9.137419356	-9.137419356	-0.03380995600000003	-0.03380995600000003	-0.03380995600000003	-0.03380995600000003	-0.03380995600000003	-0.03380995600000003	4.076729348000001	4.076729348000001	4.076729348000001	4.076729348000001	4.076729348000001	4.076729348000001	3.151654699	3.151654699	3.151654699	3.151654699	3.151654699	3.151654699	1.1487287185	1.1487287185	1.1487287185	1.1487287185	1.1487287185	1.1487287185	1.5110312824999999	1.5110312824999999	1.5110312824999999	1.5110312824999999	1.5110312824999999	1.5110312824999999	-2.56830553	-2.56830553	-2.56830553	-2.56830553	-2.56830553	-2.56830553	-13.217812495	-13.217812495	-13.217812495	-13.217812495	-13.217812495	-13.217812495	-22.30878737	-22.30878737	-22.30878737	-22.30878737	-22.30878737	-22.30878737	-33.955116375	-33.955116375	-33.955116375	-33.955116375	-33.955116375	-33.955116375	-31.875217264999996	-31.875217264999996	-31.875217264999996	-31.875217264999996	-31.875217264999996	-31.875217264999996	-27.62216186	-27.62216186	-27.62216186	-27.62216186	-27.62216186	-27.62216186	-17.5081174	-17.5081174	-17.5081174	-17.5081174	-17.5081174	-17.5081174	-14.60373127	-14.60373127	-14.60373127	-14.60373127	-14.60373127	-14.60373127	-21.76424356	-21.76424356	-21.76424356	-21.76424356	-21.76424356	-21.76424356	-27.265184455	-27.265184455	-27.265184455	-27.265184455	-27.265184455	-27.265184455	-30.030664515	-30.030664515	-30.030664515	-30.030664515	-30.030664515	-30.030664515	-30.230737795	-30.230737795	-30.230737795	-30.230737795	-30.230737795	-30.230737795	-22.618624627000003
