1.2013	1.61001	2.01872	2.42743	2.83614	3.24485	3.65356	3.60971	3.56585	3.522	3.47814	3.43428	3.39043	5.46007	7.5297	9.59934	11.669	13.7386	15.8082	18.2342	20.6601	23.086	25.512	27.9379	30.3638	32.7918	35.2197	37.6476	40.0755	42.5035	44.9314	47.3338	49.7362	52.1386	54.541	56.9434	59.3458	55.42	51.4942	47.5684	43.6426	39.7168	35.791	42.4331	49.0753	55.7174	62.3596	69.0017	75.6438	70.8695	66.0952	61.3209	56.5466	51.7723	46.998	46.4224	45.8467	45.2711	44.6955	44.1198	43.5442	40.3698	37.1954	34.021	30.8466	27.6722	24.4978	23.964	23.4301	22.8962	22.3623	21.8284	21.2946	23.9622	26.6298	29.2974	31.965	34.6326	37.3003	37.5927	37.8852	38.1777	38.4702	38.7627	39.0552	35.6237	32.1922	28.7608	25.3293	21.8978	18.4663	23.0111	27.5559	32.1007	36.6455	41.1903	45.7351	39.2307	32.7262	26.2218	19.7173	13.2129	6.70847	8.01805	9.32763	10.6372	11.9468	13.2564	14.5659	15.1962	15.8265	16.4568	17.087	17.7173	18.3476	18.635	18.9223	19.2097	19.4971	19.7845	20.0719	
1.72684	2.02079	2.31474	2.60869	2.90264	3.19658	3.49053	3.52484	3.55915	3.59346	3.62777	3.66208	3.69639	5.59021	7.48403	9.37784	11.2717	13.1655	15.0593	17.5632	20.0671	22.5711	25.075	27.5789	30.0828	32.4696	34.8563	37.2431	39.6298	42.0166	44.4033	46.55	48.6967	50.8434	52.9901	55.1368	57.2835	54.0966	50.9097	47.7228	44.5359	41.349	38.1621	43.7548	49.3475	54.9402	60.5329	66.1256	71.7183	67.4746	63.231	58.9874	54.7437	50.5001	46.2564	45.5812	44.906	44.2308	43.5556	42.8804	42.2052	39.3559	36.5065	33.6572	30.8079	27.9585	25.1092	24.5097	23.9101	23.3106	22.711	22.1115	21.5119	23.8981	26.2843	28.6705	31.0567	33.4429	35.8292	36.011	36.1928	36.3746	36.5564	36.7382	36.92	34.0072	31.0943	28.1815	25.2687	22.3559	19.4431	23.153	26.863	30.5729	34.2829	37.9928	41.7028	36.1955	30.6882	25.1809	19.6735	14.1662	8.65892	9.7057	10.7525	11.7993	12.846	13.8928	14.9396	15.5712	16.2028	16.8344	17.466	18.0976	18.7292	19.0043	19.2795	19.5547	19.8298	20.105	20.3801	
2.25238	2.43157	2.61075	2.78994	2.96913	3.14832	3.3275	3.43998	3.55246	3.66493	3.77741	3.88988	4.00236	5.72036	7.43835	9.15635	10.8743	12.5923	14.3103	16.8923	19.4742	22.0561	24.638	27.2199	29.8018	32.1474	34.493	36.8386	39.1841	41.5297	43.8753	45.7663	47.6573	49.5483	51.4393	53.3303	55.2213	52.7733	50.3253	47.8773	45.4292	42.9812	40.5332	45.0765	49.6197	54.163	58.7062	63.2495	67.7927	64.0798	60.3668	56.6538	52.9408	49.2278	45.5148	44.7401	43.9653	43.1905	42.4158	41.641	40.8662	38.3419	35.8177	33.2934	30.7691	28.2449	25.7206	25.0554	24.3902	23.7249	23.0597	22.3945	21.7293	23.8341	25.9389	28.0437	30.1485	32.2533	34.358	34.4292	34.5003	34.5714	34.6425	34.7136	34.7847	32.3906	29.9964	27.6023	25.2081	22.814	20.4198	23.295	26.1701	29.0452	31.9203	34.7954	37.6705	33.1603	28.6501	24.1399	19.6298	15.1196	10.6094	11.3934	12.1773	12.9613	13.7453	14.5293	15.3132	15.9462	16.5791	17.212	17.8449	18.4778	19.1108	19.3737	19.6366	19.8996	20.1625	20.4255	20.6884	
2.77792	2.84234	2.90677	2.9712	3.03562	3.10005	3.16447	3.35512	3.54576	3.7364	3.92704	4.11768	4.30832	5.8505	7.39268	8.93485	10.477	12.0192	13.5614	16.2213	18.8812	21.5411	24.201	26.8609	29.5208	31.8252	34.1296	36.434	38.7384	41.0429	43.3473	44.9826	46.6178	48.2531	49.8884	51.5237	53.159	51.4499	49.7408	48.0317	46.3226	44.6135	42.9044	46.3982	49.892	53.3858	56.8796	60.3734	63.8672	60.6849	57.5025	54.3202	51.1379	47.9556	44.7732	43.8989	43.0246	42.1502	41.2759	40.4016	39.5272	37.328	35.1288	32.9296	30.7304	28.5312	26.332	25.6011	24.8702	24.1393	23.4084	22.6775	21.9466	23.77	25.5934	27.4168	29.2402	31.0636	32.8869	32.8474	32.8078	32.7682	32.7287	32.6891	32.6495	30.774	28.8986	27.0231	25.1476	23.2721	21.3966	23.4369	25.4771	27.5174	29.5577	31.5979	33.6382	30.1252	26.6121	23.099	19.586	16.0729	12.5598	13.081	13.6022	14.1234	14.6445	15.1657	15.6869	16.3211	16.9554	17.5896	18.2239	18.8581	19.4923	19.7431	19.9938	20.2445	20.4952	20.746	20.9967	
3.30346	3.25312	3.20279	3.15245	3.10211	3.05178	3.00144	3.27025	3.53906	3.80787	4.07667	4.34548	4.61429	5.98065	7.347	8.71336	10.0797	11.4461	12.8124	15.5503	18.2882	21.0261	23.764	26.5019	29.2398	31.503	33.7663	36.0295	38.2927	40.556	42.8192	44.1988	45.5784	46.958	48.3376	49.7172	51.0968	50.1265	49.1563	48.1861	47.2159	46.2457	45.2755	47.7198	50.1642	52.6086	55.0529	57.4973	59.9416	57.29	54.6383	51.9866	49.335	46.6833	44.0317	43.0577	42.0838	41.1099	40.136	39.1621	38.1882	36.3141	34.4399	32.5658	30.6916	28.8175	26.9434	26.1468	25.3502	24.5537	23.7571	22.9606	22.164	23.706	25.2479	26.7899	28.3319	29.8739	31.4158	31.2656	31.1153	30.9651	30.8148	30.6646	30.5143	29.1575	27.8007	26.4438	25.087	23.7302	22.3734	23.5788	24.7842	25.9896	27.1951	28.4005	29.6059	27.09	24.574	22.0581	19.5422	17.0262	14.5103	14.7687	15.027	15.2854	15.5438	15.8022	16.0605	16.6961	17.3317	17.9672	18.6028	19.2384	19.8739	20.1124	20.3509	20.5895	20.828	21.0665	21.305	
3.82899	3.6639	3.4988	3.3337	3.16861	3.00351	2.83841	3.18539	3.53236	3.87933	4.22631	4.57328	4.92025	6.11079	7.30133	8.49186	9.6824	10.8729	12.0635	14.8794	17.6952	20.5111	23.327	26.1429	28.9588	31.1809	33.4029	35.625	37.8471	40.0691	42.2912	43.4151	44.539	45.6628	46.7867	47.9106	49.0345	48.8032	48.5719	48.3406	48.1092	47.8779	47.6466	49.0415	50.4364	51.8313	53.2263	54.6212	56.0161	53.8951	51.7741	49.6531	47.5321	45.4111	43.2901	42.2166	41.1431	40.0696	38.9962	37.9227	36.8492	35.3001	33.7511	32.202	30.6529	29.1038	27.5547	26.6925	25.8303	24.968	24.1058	23.2436	22.3813	23.6419	24.9025	26.163	27.4236	28.6842	29.9447	29.6838	29.4228	29.1619	28.901	28.64	28.3791	27.5409	26.7028	25.8646	25.0264	24.1883	23.3501	23.7207	24.0913	24.4619	24.8325	25.203	25.5736	24.0548	22.536	21.0172	19.4984	17.9796	16.4607	16.4563	16.4519	16.4475	16.443	16.4386	16.4342	17.0711	17.708	18.3448	18.9817	19.6186	20.2555	20.4818	20.7081	20.9344	21.1607	21.387	21.6133	
4.35453	4.07467	3.79482	3.51496	3.2351	2.95524	2.67538	3.10052	3.52566	3.9508	4.37594	4.80108	5.22622	6.24094	7.25565	8.27037	9.28509	10.2998	11.3145	14.2084	17.1023	19.9961	22.89	25.7839	28.6778	30.8587	33.0396	35.2205	37.4014	39.5822	41.7631	42.6313	43.4995	44.3677	45.2359	46.1041	46.9722	47.4798	47.9874	48.495	49.0026	49.5101	50.0177	50.3632	50.7087	51.0541	51.3996	51.7451	52.0905	50.5002	48.9099	47.3195	45.7292	44.1388	42.5485	41.3754	40.2024	39.0294	37.8563	36.6833	35.5102	34.2862	33.0622	31.8382	30.6142	29.3901	28.1661	27.2382	26.3103	25.3824	24.4545	23.5266	22.5987	23.5779	24.557	25.5362	26.5153	27.4945	28.4736	28.102	27.7304	27.3587	26.9871	26.6155	26.2439	25.9244	25.6049	25.2854	24.9659	24.6464	24.3269	23.8626	23.3984	22.9341	22.4699	22.0056	21.5413	21.0197	20.498	19.9763	19.4546	18.9329	18.4112	18.144	17.8767	17.6095	17.3423	17.075	16.8078	17.446	18.0842	18.7225	19.3607	19.9989	20.6371	20.8512	21.0652	21.2793	21.4934	21.7075	21.9215	
5.22386	4.92897	4.63408	4.33919	4.0443	3.74941	3.45451	3.79068	4.12684	4.46301	4.79917	5.13534	5.4715	6.48377	7.49605	8.50832	9.5206	10.5329	11.5451	14.263	16.9808	19.6986	22.4165	25.1343	27.8521	30.0649	32.2777	34.4905	36.7033	38.9161	41.1289	42.0005	42.8721	43.7436	44.6152	45.4868	46.3584	47.0077	47.6571	48.3064	48.9558	49.6051	50.2544	50.508	50.7615	51.015	51.2686	51.5221	51.7756	50.1343	48.493	46.8517	45.2103	43.569	41.9277	40.7036	39.4796	38.2556	37.0316	35.8076	34.5836	33.3647	32.1458	30.927	29.7081	28.4892	27.2703	26.5956	25.9208	25.246	24.5712	23.8964	23.2217	24.0611	24.9006	25.7401	26.5796	27.4191	28.2586	27.844	27.4294	27.0148	26.6002	26.1857	25.7711	25.5236	25.2762	25.0288	24.7813	24.5339	24.2864	23.6973	23.1082	22.5191	21.93	21.3408	20.7517	20.345	19.9382	19.5314	19.1247	18.7179	18.3112	18.1241	17.937	17.7499	17.5629	17.3758	17.1887	17.776	18.3632	18.9505	19.5377	20.125	20.7123	21.0255	21.3388	21.6521	21.9654	22.2787	22.592	
6.09319	5.78327	5.47334	5.16342	4.85349	4.54357	4.23364	4.48083	4.72802	4.97521	5.2224	5.46959	5.71678	6.72661	7.73644	8.74627	9.75611	10.7659	11.7758	14.3175	16.8593	19.4011	21.9429	24.4847	27.0265	29.2711	31.5158	33.7605	36.0052	38.2499	40.4946	41.3696	42.2446	43.1196	43.9946	44.8696	45.7446	46.5357	47.3268	48.1179	48.909	49.7001	50.4912	50.6528	50.8144	50.976	51.1375	51.2991	51.4607	49.7684	48.0761	46.3838	44.6915	42.9992	41.3069	40.0319	38.7569	37.4819	36.2069	34.9319	33.6569	32.4432	31.2295	30.0157	28.802	27.5883	26.3745	25.9529	25.5312	25.1096	24.6879	24.2663	23.8446	24.5444	25.2442	25.944	26.6439	27.3437	28.0435	27.5859	27.1284	26.6709	26.2134	25.7559	25.2983	25.1229	24.9475	24.7721	24.5967	24.4213	24.2459	23.532	22.818	22.104	21.3901	20.6761	19.9621	19.6703	19.3785	19.0866	18.7948	18.503	18.2111	18.1042	17.9973	17.8904	17.7835	17.6766	17.5697	18.1059	18.6422	19.1785	19.7148	20.2511	20.7874	21.1999	21.6124	22.025	22.4375	22.85	23.2625	
6.96252	6.63756	6.31261	5.98765	5.66269	5.33773	5.01277	5.17099	5.3292	5.48742	5.64563	5.80385	5.96206	6.96945	7.97684	8.98423	9.99162	10.999	12.0064	14.3721	16.7379	19.1036	21.4693	23.8351	26.2008	28.4774	30.754	33.0306	35.3072	37.5838	39.8604	40.7388	41.6172	42.4955	43.3739	44.2523	45.1307	46.0636	46.9965	47.9293	48.8622	49.795	50.7279	50.7975	50.8672	50.9369	51.0065	51.0762	51.1458	49.4025	47.6592	45.9159	44.1726	42.4293	40.686	39.3601	38.0341	36.7081	35.3822	34.0562	32.7303	31.5217	30.3131	29.1045	27.8959	26.6873	25.4787	25.3102	25.1417	24.9731	24.8046	24.6361	24.4676	25.0277	25.5878	26.148	26.7081	27.2683	27.8284	27.3279	26.8275	26.327	25.8265	25.326	24.8256	24.7222	24.6189	24.5155	24.4122	24.3088	24.2055	23.3666	22.5278	21.689	20.8502	20.0113	19.1725	18.9956	18.8187	18.6418	18.4649	18.288	18.1111	18.0843	18.0576	18.0308	18.0041	17.9773	17.9506	18.4359	18.9212	19.4066	19.8919	20.3772	20.8626	21.3743	21.886	22.3978	22.9095	23.4213	23.933	
