-7.04014	-6.52863	-6.01712	-5.50561	-4.9941	-4.48259	-3.97108	-3.04306	-2.11505	-1.18703	-0.259008	0.66901	1.59703	3.66046	5.72389	7.78732	9.85075	11.9142	13.9776	13.981	13.9845	13.9879	13.9913	13.9948	13.9982	10.2233	6.44837	2.67344	-1.10148	-4.8764	-8.65132	-8.06688	-7.48244	-6.89801	-6.31357	-5.72913	-5.14469	-4.51033	-3.87596	-3.24159	-2.60723	-1.97286	-1.3385	-1.86778	-2.39707	-2.92636	-3.45564	-3.98493	-4.51421	-8.29929	-12.0844	-15.8694	-19.6545	-23.4396	-27.2247	-22.3159	-17.4072	-12.4985	-7.58976	-2.68103	2.22769	-10.3371	-22.902	-35.4668	-48.0316	-60.5965	-73.1613	-58.5441	-43.927	-29.3099	-14.6927	-0.0755901	14.5415	9.99662	5.4517	0.90677	-3.63816	-8.18308	-12.728	-10.339	-7.95008	-5.56112	-3.17216	-0.783193	1.60577	-2.3129	-6.23156	-10.1502	-14.0689	-17.9876	-21.9062	-21.6751	-21.444	-21.2128	-20.9817	-20.7506	-20.5194	-25.6195	-30.7196	-35.8197	-40.9197	-46.0198	-51.1199	-46.7487	-42.3776	-38.0064	-33.6352	-29.2641	-24.8929	-23.5311	-22.1694	-20.8077	-19.4459	-18.0842	-16.7224	-15.9714	-15.2205	-14.4695	-13.7185	-12.9675	-12.2165	
-6.8477	-6.42829	-6.00889	-5.58948	-5.17008	-4.75067	-4.33127	-3.41156	-2.49185	-1.57214	-0.652427	0.267283	1.18699	3.07295	4.95891	6.84487	8.73082	10.6168	12.5027	12.4968	12.4909	12.485	12.4791	12.4732	12.4672	9.11968	5.77213	2.42458	-0.922967	-4.27052	-7.61807	-7.19025	-6.76242	-6.3346	-5.90678	-5.47896	-5.05114	-4.43345	-3.81577	-3.19808	-2.5804	-1.96271	-1.34503	-1.9297	-2.51437	-3.09904	-3.68371	-4.26838	-4.85305	-8.24032	-11.6276	-15.0149	-18.4021	-21.7894	-25.1767	-21.1378	-17.0989	-13.06	-9.02105	-4.98215	-0.943242	-11.7307	-22.5182	-33.3057	-44.0932	-54.8806	-65.6681	-53.252	-40.8359	-28.4198	-16.0037	-3.58758	8.82852	5.09903	1.36954	-2.35996	-6.08945	-9.81895	-13.5484	-11.6414	-9.73435	-7.82731	-5.92026	-4.01322	-2.10617	-5.34872	-8.59126	-11.8338	-15.0764	-18.3189	-21.5614	-21.4597	-21.3579	-21.2562	-21.1544	-21.0527	-20.9509	-25.3235	-29.6961	-34.0687	-38.4413	-42.8139	-47.1866	-43.4339	-39.6813	-35.9286	-32.176	-28.4233	-24.6707	-23.406	-22.1413	-20.8766	-19.6119	-18.3472	-17.0825	-16.2718	-15.4611	-14.6504	-13.8396	-13.0289	-12.2182	
-6.65525	-6.32795	-6.00065	-5.67335	-5.34605	-5.01875	-4.69145	-3.78005	-2.86865	-1.95725	-1.04584	-0.134444	0.776957	2.48544	4.19393	5.90241	7.6109	9.31939	11.0279	11.0126	10.9973	10.9821	10.9668	10.9515	10.9363	8.01608	5.0959	2.17572	-0.744455	-3.66463	-6.58481	-6.31361	-6.0424	-5.7712	-5.49999	-5.22879	-4.95758	-4.35658	-3.75557	-3.15457	-2.55357	-1.95257	-1.35156	-1.99162	-2.63167	-3.27173	-3.91178	-4.55184	-5.19189	-8.18136	-11.1708	-14.1603	-17.1498	-20.1392	-23.1287	-19.9596	-16.7905	-13.6214	-10.4523	-7.28326	-4.11418	-13.1243	-22.1344	-31.1446	-40.1547	-49.1648	-58.1749	-47.9599	-37.7448	-27.5297	-17.3146	-7.09957	3.1155	0.201436	-2.71263	-5.62669	-8.54075	-11.4548	-14.3689	-12.9437	-11.5186	-10.0935	-8.66837	-7.24324	-5.81812	-8.38454	-10.951	-13.5174	-16.0838	-18.6502	-21.2167	-21.2443	-21.2719	-21.2995	-21.3271	-21.3548	-21.3824	-25.0275	-28.6727	-32.3178	-35.9629	-39.6081	-43.2532	-40.1191	-36.985	-33.8508	-30.7167	-27.5826	-24.4484	-23.2808	-22.1132	-20.9455	-19.7779	-18.6103	-17.4426	-16.5722	-15.7017	-14.8312	-13.9608	-13.0903	-12.2198	
-6.46281	-6.22761	-5.99242	-5.75722	-5.52202	-5.28683	-5.05163	-4.14854	-3.24545	-2.34235	-1.43926	-0.536171	0.36692	1.89793	3.42895	4.95996	6.49098	8.02199	9.55301	9.52839	9.50377	9.47915	9.45453	9.42991	9.40529	6.91248	4.41967	1.92686	-0.565944	-3.05875	-5.55156	-5.43697	-5.32238	-5.20779	-5.0932	-4.97861	-4.86402	-4.2797	-3.69538	-3.11106	-2.52674	-1.94242	-1.3581	-2.05354	-2.74898	-3.44442	-4.13986	-4.83529	-5.53073	-8.12239	-10.7141	-13.3057	-15.8974	-18.489	-21.0807	-18.7814	-16.4822	-14.1829	-11.8836	-9.58438	-7.28511	-14.5179	-21.7507	-28.9834	-36.2162	-43.449	-50.6818	-42.6677	-34.6537	-26.6396	-18.6256	-10.6116	-2.59753	-4.69616	-6.79479	-8.89342	-10.992	-13.0907	-15.1893	-14.2461	-13.3029	-12.3597	-11.4165	-10.4733	-9.53006	-11.4204	-13.3107	-15.201	-17.0913	-18.9816	-20.8719	-21.0289	-21.1859	-21.3429	-21.4999	-21.6568	-21.8138	-24.7315	-27.6492	-30.5669	-33.4845	-36.4022	-39.3199	-36.8043	-34.2887	-31.7731	-29.2574	-26.7418	-24.2262	-23.1556	-22.085	-21.0145	-19.9439	-18.8733	-17.8027	-16.8725	-15.9423	-15.0121	-14.0819	-13.1517	-12.2215	
-6.27037	-6.12727	-5.98418	-5.84109	-5.698	-5.5549	-5.41181	-4.51703	-3.62225	-2.72746	-1.83268	-0.937899	-0.0431158	1.31043	2.66397	4.01751	5.37106	6.7246	8.07814	8.04417	8.0102	7.97623	7.94226	7.90829	7.87431	5.80888	3.74344	1.678	-0.387433	-2.45287	-4.51831	-4.56033	-4.60236	-4.64439	-4.68641	-4.72844	-4.77047	-4.20283	-3.63519	-3.06755	-2.49991	-1.93227	-1.36463	-2.11546	-2.86628	-3.6171	-4.36793	-5.11875	-5.86957	-8.06343	-10.2573	-12.4511	-14.645	-16.8389	-19.0327	-17.6033	-16.1738	-14.7444	-13.3149	-11.8855	-10.456	-15.9115	-21.3669	-26.8223	-32.2777	-37.7332	-43.1886	-37.3756	-31.5626	-25.7496	-19.9366	-14.1236	-8.31055	-9.59375	-10.8769	-12.1601	-13.4433	-14.7265	-16.0097	-15.5485	-15.0872	-14.6259	-14.1646	-13.7033	-13.242	-14.4562	-15.6704	-16.8846	-18.0987	-19.3129	-20.5271	-20.8135	-21.0998	-21.3862	-21.6726	-21.9589	-22.2453	-24.4355	-26.6257	-28.8159	-31.0061	-33.1964	-35.3866	-33.4895	-31.5924	-29.6953	-27.7982	-25.9011	-24.004	-23.0305	-22.0569	-21.0834	-20.1099	-19.1364	-18.1628	-17.1729	-16.1829	-15.193	-14.203	-13.2131	-12.2231	
-6.07792	-6.02693	-5.97595	-5.92496	-5.87397	-5.82298	-5.772	-4.88552	-3.99905	-3.11257	-2.2261	-1.33963	-0.453152	0.722919	1.89899	3.07506	4.25113	5.42721	6.60328	6.55995	6.51663	6.47331	6.42999	6.38666	6.34334	4.70527	3.06721	1.42914	-0.208922	-1.84699	-3.48505	-3.6837	-3.88234	-4.08098	-4.27963	-4.47827	-4.67691	-4.12595	-3.575	-3.02404	-2.47308	-1.92212	-1.37117	-2.17737	-2.98358	-3.78979	-4.596	-5.40221	-6.20841	-8.00446	-9.80052	-11.5966	-13.3926	-15.1887	-16.9847	-16.4251	-15.8655	-15.3059	-14.7462	-14.1866	-13.627	-17.3051	-20.9831	-24.6612	-28.3393	-32.0173	-35.6954	-32.0834	-28.4715	-24.8595	-21.2475	-17.6356	-14.0236	-14.4913	-14.9591	-15.4269	-15.8946	-16.3624	-16.8302	-16.8508	-16.8714	-16.8921	-16.9127	-16.9333	-16.954	-17.492	-18.0301	-18.5681	-19.1062	-19.6443	-20.1823	-20.5981	-21.0138	-21.4296	-21.8453	-22.261	-22.6768	-24.1395	-25.6023	-27.065	-28.5277	-29.9905	-31.4532	-30.1747	-28.8961	-27.6175	-26.3389	-25.0603	-23.7817	-22.9053	-22.0288	-21.1523	-20.2759	-19.3994	-18.523	-17.4733	-16.4236	-15.3739	-14.3242	-13.2745	-12.2248	
-5.88548	-5.92659	-5.96771	-6.00883	-6.04994	-6.09106	-6.13218	-5.25401	-4.37585	-3.49768	-2.61952	-1.74135	-0.863188	0.135412	1.13401	2.13261	3.13121	4.12981	5.12841	5.07574	5.02306	4.97039	4.91772	4.86504	4.81237	3.60167	2.39098	1.18028	-0.0304105	-1.2411	-2.4518	-2.80706	-3.16232	-3.51758	-3.87284	-4.2281	-4.58336	-4.04908	-3.5148	-2.98053	-2.44625	-1.91198	-1.3777	-2.23929	-3.10089	-3.96248	-4.82407	-5.68566	-6.54725	-7.9455	-9.34375	-10.742	-12.1402	-13.5385	-14.9367	-15.2469	-15.5571	-15.8673	-16.1775	-16.4877	-16.7979	-18.6986	-20.5994	-22.5001	-24.4008	-26.3015	-28.2022	-26.7913	-25.3804	-23.9694	-22.5585	-21.1475	-19.7366	-19.3889	-19.0413	-18.6936	-18.3459	-17.9983	-17.6506	-18.1532	-18.6557	-19.1583	-19.6608	-20.1633	-20.6659	-20.5278	-20.3898	-20.2517	-20.1137	-19.9756	-19.8376	-20.3827	-20.9278	-21.4729	-22.018	-22.5631	-23.1082	-23.8435	-24.5788	-25.3141	-26.0493	-26.7846	-27.5199	-26.8598	-26.1998	-25.5397	-24.8796	-24.2196	-23.5595	-22.7801	-22.0007	-21.2213	-20.4419	-19.6625	-18.8831	-17.7736	-16.6642	-15.5548	-14.4453	-13.3359	-12.2264	
-5.85255	-5.71877	-5.585	-5.45122	-5.31745	-5.18367	-5.04989	-4.33839	-3.62688	-2.91537	-2.20386	-1.49235	-0.780841	0.275242	1.33133	2.38741	3.44349	4.49958	5.55566	5.2957	5.03575	4.77579	4.51584	4.25589	3.99593	2.9899	1.98388	0.977853	-0.0281734	-1.0342	-2.04023	-2.45402	-2.86781	-3.28161	-3.6954	-4.1092	-4.52299	-4.09289	-3.66279	-3.23269	-2.80259	-2.37249	-1.94239	-2.68929	-3.43619	-4.18309	-4.92999	-5.67689	-6.42379	-7.76286	-9.10193	-10.441	-11.7801	-13.1191	-14.4582	-14.7632	-15.0681	-15.3731	-15.6781	-15.9831	-16.288	-17.9803	-19.6725	-21.3648	-23.057	-24.7493	-26.4415	-25.3527	-24.2638	-23.175	-22.0862	-20.9973	-19.9085	-19.6133	-19.3182	-19.023	-18.7278	-18.4327	-18.1375	-18.5629	-18.9884	-19.4138	-19.8392	-20.2647	-20.6901	-20.5177	-20.3452	-20.1728	-20.0004	-19.8279	-19.6555	-20.096	-20.5366	-20.9771	-21.4177	-21.8582	-22.2988	-22.965	-23.6312	-24.2974	-24.9636	-25.6298	-26.296	-25.8505	-25.4049	-24.9594	-24.5138	-24.0683	-23.6228	-22.9812	-22.3396	-21.6981	-21.0565	-20.4149	-19.7734	-18.8987	-18.0241	-17.1495	-16.2748	-15.4002	-14.5256	
-5.81962	-5.51095	-5.20228	-4.89361	-4.58495	-4.27628	-3.96761	-3.42276	-2.87791	-2.33305	-1.7882	-1.24335	-0.698493	0.415073	1.52864	2.64221	3.75577	4.86934	5.98291	5.51567	5.04844	4.5812	4.11396	3.64673	3.17949	2.37814	1.57678	0.775421	-0.0259362	-0.827294	-1.62865	-2.10098	-2.57331	-3.04564	-3.51797	-3.9903	-4.46263	-4.1367	-3.81078	-3.48485	-3.15893	-2.833	-2.50708	-3.13929	-3.7715	-4.40371	-5.03592	-5.66813	-6.30033	-7.58022	-8.86011	-10.14	-11.4199	-12.6998	-13.9797	-14.2794	-14.5792	-14.8789	-15.1787	-15.4784	-15.7782	-17.2619	-18.7457	-20.2295	-21.7132	-23.197	-24.6808	-23.914	-23.1473	-22.3806	-21.6138	-20.8471	-20.0804	-19.8377	-19.595	-19.3524	-19.1097	-18.8671	-18.6244	-18.9727	-19.321	-19.6694	-20.0177	-20.366	-20.7143	-20.5075	-20.3007	-20.0939	-19.887	-19.6802	-19.4734	-19.8094	-20.1454	-20.4814	-20.8174	-21.1533	-21.4893	-22.0865	-22.6836	-23.2807	-23.8778	-24.475	-25.0721	-24.8411	-24.6101	-24.379	-24.148	-23.917	-23.686	-23.1823	-22.6785	-22.1748	-21.6711	-21.1674	-20.6636	-20.0238	-19.384	-18.7442	-18.1043	-17.4645	-16.8247	
-5.78669	-5.30313	-4.81957	-4.33601	-3.85245	-3.36889	-2.88533	-2.50713	-2.12894	-1.75074	-1.37254	-0.994343	-0.616146	0.554904	1.72595	2.897	4.06805	5.2391	6.41015	5.73564	5.06112	4.38661	3.71209	3.03757	2.36306	1.76637	1.16968	0.57299	-0.0236991	-0.620388	-1.21708	-1.74794	-2.27881	-2.80967	-3.34053	-3.8714	-4.40226	-4.18051	-3.95876	-3.73702	-3.51527	-3.29352	-3.07177	-3.58929	-4.1068	-4.62432	-5.14184	-5.65936	-6.17687	-7.39758	-8.61829	-9.83899	-11.0597	-12.2804	-13.5011	-13.7956	-14.0902	-14.3847	-14.6792	-14.9738	-15.2683	-16.5436	-17.8189	-19.0942	-20.3694	-21.6447	-22.92	-22.4754	-22.0308	-21.5861	-21.1415	-20.6969	-20.2523	-20.0621	-19.8719	-19.6818	-19.4916	-19.3015	-19.1113	-19.3825	-19.6537	-19.9249	-20.1961	-20.4673	-20.7386	-20.4974	-20.2561	-20.0149	-19.7737	-19.5325	-19.2913	-19.5227	-19.7542	-19.9856	-20.217	-20.4485	-20.6799	-21.2079	-21.736	-22.264	-22.7921	-23.3201	-23.8482	-23.8317	-23.8152	-23.7987	-23.7822	-23.7657	-23.7492	-23.3834	-23.0175	-22.6516	-22.2857	-21.9198	-21.5539	-21.1489	-20.7439	-20.3389	-19.9338	-19.5288	-19.1238	
