0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.5645	41.0141	41.4637	41.9133	42.3628	42.8124	43.262	42.342	41.422	40.502	39.5821	38.6621	37.7421	37.8351	37.9282	38.0213	38.1144	38.2074	38.3005	36.2912	34.2818	32.2724	30.263	28.2537	26.2443	23.2616	20.2788	17.2961	14.3134	11.3306	8.34791	7.4467	6.54548	5.64426	4.74304	3.84182	2.9406	7.38581	11.831	16.2762	20.7214	25.1667	29.6119	32.6345	35.6572	38.6799	41.7025	44.7252	47.7478	45.7188	43.6897	41.6606	39.6315	37.6024	35.5733	32.7187	29.8641	27.0095	24.1549	21.3003	18.4457	18.7622	19.0787	19.3952	19.7117	20.0281	20.3446	22.0359	23.7272	25.4184	27.1097	28.801	30.4922	32.6006	34.7089	36.8173	38.9256	41.0339	43.1423	41.5212	39.9001	38.2791	36.658	35.0369	33.4158	33.3076	33.1994	33.0912	32.983	32.8748	32.7666	30.9009	29.0352	27.1695	25.3037	23.438	21.5723	21.26	20.9477	20.6355	20.3232	20.0109	19.6986	19.9401	20.1817	20.4232	20.6647	20.9063	21.1478	21.647	22.1462	22.6454	23.1446	23.6438	24.143	24.4311	24.7192	25.0073	25.2953	25.5834	25.8715	26.8807	27.8899	28.8991	29.9083	30.9175	31.9266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.2323	38.9233	39.6143	40.3053	40.9963	41.6873	42.3783	41.6726	40.9668	40.2611	39.5553	38.8495	38.1438	38.0389	37.934	37.8292	37.7243	37.6194	37.5145	35.896	34.2775	32.659	31.0404	29.4219	27.8034	24.3827	20.962	17.5414	14.1207	10.7001	7.27939	6.35332	5.42725	4.50118	3.57512	2.64905	1.72298	6.14445	10.5659	14.9874	19.4089	23.8303	28.2518	31.0487	33.8456	36.6425	39.4395	42.2364	45.0333	43.0538	41.0744	39.0949	37.1155	35.136	33.1566	30.6208	28.0851	25.5493	23.0136	20.4778	17.9421	18.2563	18.5706	18.8848	19.1991	19.5133	19.8276	21.6129	23.3982	25.1835	26.9688	28.7541	30.5395	32.4855	34.4315	36.3775	38.3235	40.2695	42.2155	40.5004	38.7854	37.0703	35.3553	33.6402	31.9252	31.6191	31.313	31.007	30.7009	30.3948	30.0887	28.4699	26.8511	25.2322	23.6134	21.9945	20.3757	20.2054	20.0352	19.8649	19.6947	19.5244	19.3542	19.589	19.8238	20.0586	20.2934	20.5283	20.7631	21.1987	21.6343	22.0699	22.5055	22.9411	23.3767	23.6293	23.8818	24.1344	24.387	24.6396	24.8922	25.7896	26.687	27.5845	28.4819	29.3794	30.2768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.9	36.8324	37.7649	38.6973	39.6298	40.5622	41.4947	41.0031	40.5116	40.0201	39.5285	39.037	38.5455	38.2427	37.9398	37.637	37.3342	37.0314	36.7286	35.5009	34.2732	33.0455	31.8178	30.5901	29.3624	25.5038	21.6452	17.7866	13.9281	10.0695	6.21086	5.25994	4.30903	3.35811	2.40719	1.45627	0.505358	4.90309	9.30083	13.6986	18.0963	22.494	26.8918	29.4629	32.0341	34.6052	37.1764	39.7476	42.3187	40.3889	38.4591	36.5293	34.5995	32.6697	30.7399	28.523	26.306	24.0891	21.8722	19.6553	17.4384	17.7504	18.0624	18.3745	18.6865	18.9985	19.3105	21.1899	23.0692	24.9486	26.8279	28.7073	30.5867	32.3703	34.154	35.9377	37.7213	39.505	41.2887	39.4796	37.6706	35.8616	34.0526	32.2436	30.4345	29.9306	29.4266	28.9227	28.4187	27.9148	27.4108	26.0389	24.6669	23.295	21.923	20.5511	19.1791	19.1509	19.1226	19.0944	19.0662	19.038	19.0097	19.2379	19.466	19.6941	19.9222	20.1503	20.3784	20.7504	21.1224	21.4944	21.8664	22.2384	22.6104	22.8274	23.0445	23.2616	23.4787	23.6957	23.9128	24.6985	25.4842	26.2699	27.0556	27.8413	28.627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.5677	34.7416	35.9155	37.0893	38.2632	39.4371	40.611	40.3337	40.0564	39.7791	39.5018	39.2245	38.9472	38.4464	37.9457	37.4449	36.9441	36.4434	35.9426	35.1057	34.2689	33.432	32.5952	31.7584	30.9215	26.625	22.3284	18.0319	13.7354	9.43886	5.14233	4.16656	3.1908	2.21503	1.23927	0.263501	-0.712265	3.66173	8.03573	12.4097	16.7837	21.1577	25.5317	27.8771	30.2225	32.5679	34.9133	37.2588	39.6042	37.724	35.8438	33.9636	32.0835	30.2033	28.3231	26.4251	24.527	22.629	20.7309	18.8328	16.9348	17.2446	17.5543	17.8641	18.1739	18.4837	18.7934	20.7668	22.7403	24.7137	26.6871	28.6605	30.6339	32.2552	33.8765	35.4979	37.1192	38.7405	40.3619	38.4589	36.5559	34.6529	32.7499	30.8469	28.9439	28.2421	27.5402	26.8384	26.1366	25.4348	24.7329	23.6079	22.4828	21.3577	20.2326	19.1076	17.9825	18.0963	18.2101	18.3239	18.4377	18.5515	18.6653	18.8867	19.1081	19.3295	19.5509	19.7722	19.9936	20.302	20.6104	20.9188	21.2272	21.5356	21.844	22.0256	22.2072	22.3887	22.5703	22.7519	22.9334	23.6074	24.2813	24.9553	25.6292	26.3032	26.9771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.2354	32.6507	34.066	35.4814	36.8967	38.312	39.7273	39.6642	39.6012	39.5381	39.475	39.412	39.3489	38.6502	37.9515	37.2528	36.554	35.8553	35.1566	34.7106	34.2646	33.8186	33.3726	32.9266	32.4806	27.7461	23.0116	18.2772	13.5427	8.80826	4.0738	3.07319	2.07257	1.07196	0.0713429	-0.929272	-1.92989	2.42037	6.77063	11.1209	15.4712	19.8214	24.1717	26.2913	28.411	30.5306	32.6503	34.7699	36.8896	35.0591	33.2285	31.398	29.5675	27.737	25.9064	24.3272	22.748	21.1688	19.5896	18.0104	16.4311	16.7387	17.0462	17.3538	17.6613	17.9688	18.2764	20.3438	22.4113	24.4787	26.5462	28.6137	30.6811	32.1401	33.5991	35.0581	36.5171	37.9761	39.4351	37.4381	35.4411	33.4441	31.4472	29.4502	27.4532	26.5535	25.6538	24.7541	23.8544	22.9547	22.055	21.1768	20.2986	19.4205	18.5423	17.6641	16.7859	17.0417	17.2976	17.5534	17.8092	18.0651	18.3209	18.5356	18.7502	18.9649	19.1796	19.3942	19.6089	19.8537	20.0985	20.3433	20.5881	20.8329	21.0777	21.2238	21.3698	21.5159	21.662	21.808	21.9541	22.5163	23.0785	23.6407	24.2029	24.7651	25.3273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.9031	30.5599	32.2166	33.8734	35.5301	37.1869	38.8436	38.9948	39.146	39.2971	39.4483	39.5994	39.7506	38.8539	37.9573	37.0606	36.164	35.2673	34.3706	34.3155	34.2603	34.2051	34.15	34.0948	34.0396	28.8672	23.6948	18.5225	13.3501	8.17767	3.00528	1.97981	0.954347	-0.0711172	-1.09658	-2.12205	-3.14751	1.17901	5.50554	9.83206	14.1586	18.4851	22.8116	24.7055	26.5994	28.4933	30.3872	32.2811	34.175	32.3941	30.6133	28.8324	27.0515	25.2706	23.4897	22.2293	20.969	19.7086	18.4482	17.1879	15.9275	16.2328	16.5381	16.8434	17.1487	17.454	17.7593	19.9208	22.0823	24.2438	26.4053	28.5668	30.7283	32.025	33.3216	34.6183	35.9149	37.2116	38.5082	36.4173	34.3264	32.2354	30.1445	28.0535	25.9626	24.865	23.7674	22.6698	21.5723	20.4747	19.3771	18.7458	18.1145	17.4832	16.8519	16.2206	15.5893	15.9872	16.385	16.7829	17.1807	17.5786	17.9765	18.1844	18.3924	18.6003	18.8083	19.0162	19.2242	19.4054	19.5866	19.7678	19.949	20.1302	20.3114	20.422	20.5325	20.6431	20.7536	20.8642	20.9747	21.4252	21.8756	22.3261	22.7766	23.227	23.6775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.5708	28.469	30.3672	32.2654	34.1636	36.0618	37.96	38.3254	38.6908	39.0561	39.4215	39.7869	40.1523	39.0577	37.9631	36.8685	35.7739	34.6793	33.5847	33.9203	34.256	34.5917	34.9274	35.263	35.5987	29.9884	24.378	18.7677	13.1574	7.54707	1.93675	0.886434	-0.163879	-1.21419	-2.26451	-3.31482	-4.36513	-0.0623455	4.24044	8.54323	12.846	17.1488	21.4516	23.1197	24.7879	26.456	28.1242	29.7923	31.4605	29.7292	27.998	26.2667	24.5355	22.8042	21.073	20.1315	19.1899	18.2484	17.3069	16.3654	15.4239	15.7269	16.03	16.333	16.6361	16.9392	17.2422	19.4978	21.7533	24.0089	26.2644	28.52	30.7756	31.9099	33.0442	34.1785	35.3128	36.4471	37.5814	35.3965	33.2116	31.0267	28.8418	26.6568	24.4719	23.1765	21.881	20.5856	19.2901	17.9947	16.6992	16.3148	15.9304	15.5459	15.1615	14.7771	14.3927	14.9326	15.4725	16.0124	16.5523	17.0921	17.632	17.8333	18.0345	18.2357	18.437	18.6382	18.8395	18.9571	19.0747	19.1923	19.3099	19.4275	19.5451	19.6201	19.6952	19.7702	19.8453	19.9203	19.9953	20.3341	20.6728	21.0115	21.3502	21.6889	22.0277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28.5727	30.3369	32.1011	33.8653	35.6295	37.3937	39.1578	39.2413	39.3249	39.4084	39.4919	39.5754	39.6589	38.7615	37.8641	36.9667	36.0693	35.1719	34.2745	34.6539	35.0333	35.4127	35.7922	36.1716	36.551	31.5747	26.5984	21.6221	16.6458	11.6695	6.69315	5.17714	3.66112	2.14511	0.629096	-0.886918	-2.40293	1.40239	5.20772	9.01304	12.8184	16.6237	20.429	22.2039	23.9789	25.7538	27.5287	29.3036	31.0785	29.5986	28.1186	26.6386	25.1586	23.6786	22.1986	21.2015	20.2044	19.2073	18.2103	17.2132	16.2161	16.4394	16.6626	16.8859	17.1092	17.3325	17.5558	20.0956	22.6354	25.1752	27.715	30.2548	32.7946	33.8538	34.913	35.9723	37.0315	38.0907	39.15	36.8102	34.4705	32.1307	29.7909	27.4512	25.1114	23.982	22.8527	21.7233	20.5939	19.4645	18.3351	17.7258	17.1164	16.507	15.8977	15.2883	14.679	15.1785	15.6781	16.1776	16.6772	17.1767	17.6762	17.9841	18.2919	18.5997	18.9075	19.2154	19.5232	19.6555	19.7878	19.9202	20.0525	20.1848	20.3172	20.4368	20.5563	20.6759	20.7955	20.9151	21.0347	21.344	21.6533	21.9626	22.272	22.5813	22.8906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.5747	32.2048	33.835	35.4652	37.0954	38.7255	40.3557	40.1573	39.959	39.7606	39.5622	39.3639	39.1655	38.4653	37.7651	37.0649	36.3647	35.6645	34.9643	35.3875	35.8107	36.2338	36.657	37.0801	37.5033	33.161	28.8187	24.4764	20.1341	15.7919	11.4496	9.46784	7.48613	5.50441	3.5227	1.54098	-0.440733	2.86713	6.17499	9.48285	12.7907	16.0986	19.4064	21.2881	23.1698	25.0515	26.9332	28.8149	30.6966	29.4679	28.2392	27.0104	25.7817	24.553	23.3242	22.2716	21.2189	20.1663	19.1136	18.061	17.0083	17.1518	17.2953	17.4388	17.5823	17.7258	17.8693	20.6933	23.5174	26.3414	29.1655	31.9895	34.8136	35.7977	36.7819	37.766	38.7502	39.7343	40.7185	38.2239	35.7293	33.2347	30.7401	28.2455	25.7509	24.7876	23.8243	22.861	21.8977	20.9344	19.971	19.1367	18.3024	17.4681	16.6338	15.7995	14.9652	15.4244	15.8836	16.3429	16.8021	17.2613	17.7205	18.1349	18.5493	18.9637	19.3781	19.7925	20.2069	20.354	20.501	20.6481	20.7951	20.9422	21.0892	21.2534	21.4175	21.5817	21.7458	21.9099	22.0741	22.354	22.6339	22.9138	23.1937	23.4736	23.7535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.5766	34.0727	35.5689	37.0651	38.5612	40.0574	41.5536	41.0733	40.5931	40.1128	39.6326	39.1523	38.6721	38.1691	37.6661	37.1631	36.6601	36.1571	35.6541	36.1211	36.588	37.0549	37.5218	37.9887	38.4556	34.7473	31.0391	27.3308	23.6225	19.9142	16.206	13.7585	11.3111	8.86372	6.4163	3.96888	1.52147	4.33187	7.14227	9.95267	12.7631	15.5735	18.3839	20.3723	22.3608	24.3493	26.3378	28.3262	30.3147	29.3372	28.3598	27.3823	26.4048	25.4273	24.4499	23.3416	22.2334	21.1252	20.017	18.9087	17.8005	17.8642	17.9279	17.9917	18.0554	18.1191	18.1828	21.2911	24.3994	27.5077	30.616	33.7243	36.8326	37.7416	38.6507	39.5598	40.4689	41.3779	42.287	39.6376	36.9882	34.3387	31.6893	29.0399	26.3904	25.5932	24.7959	23.9987	23.2014	22.4042	21.607	20.5477	19.4885	18.4292	17.37	16.3108	15.2515	15.6704	16.0892	16.5081	16.927	17.3458	17.7647	18.2857	18.8067	19.3276	19.8486	20.3696	20.8906	21.0524	21.2142	21.376	21.5377	21.6995	21.8613	22.07	22.2787	22.4874	22.6961	22.9048	23.1135	23.364	23.6144	23.8649	24.1154	24.3659	24.6164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
