0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.8372	26.9958	28.1543	29.3128	30.4714	31.6299	32.7884	33.4517	34.1149	34.7781	35.4413	36.1045	36.7678	37.2534	37.7391	38.2247	38.7104	39.1961	39.6817	39.8309	39.9801	40.1292	40.2784	40.4276	40.5767	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.4539	26.6505	27.8471	29.0437	30.2403	31.4369	32.6335	33.1005	33.5676	34.0346	34.5016	34.9687	35.4357	35.8211	36.2066	36.592	36.9775	37.3629	37.7484	38.0035	38.2587	38.5138	38.769	39.0242	39.2793	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.0705	26.3052	27.5399	28.7745	30.0092	31.2439	32.4785	32.7494	33.0202	33.2911	33.5619	33.8328	34.1036	34.3888	34.6741	34.9593	35.2445	35.5298	35.815	36.1761	36.5373	36.8985	37.2596	37.6208	37.9819	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.6872	25.9599	27.2326	28.5054	29.7781	31.0508	32.3236	32.3982	32.4729	32.5475	32.6222	32.6969	32.7715	32.9565	33.1416	33.3266	33.5116	33.6966	33.8816	34.3488	34.8159	35.2831	35.7502	36.2174	36.6845	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.3038	25.6146	26.9254	28.2362	29.547	30.8578	32.1686	32.0471	31.9256	31.804	31.6825	31.561	31.4394	31.5243	31.6091	31.6939	31.7787	31.8635	31.9483	32.5214	33.0945	33.6677	34.2408	34.814	35.3871	
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.9205	25.2693	26.6182	27.9671	29.3159	30.6648	32.0137	31.6959	31.3782	31.0605	30.7428	30.4251	30.1074	30.092	30.0766	30.0611	30.0457	30.0303	30.0149	30.694	31.3732	32.0523	32.7314	33.4105	34.0897	
9.89864	10.3369	10.7752	11.2135	11.6518	12.0901	12.5284	13.004	13.4796	13.9552	14.4308	14.9064	15.382	16.5414	17.7009	18.8603	20.0198	21.1792	22.3386	22.5265	22.7143	22.9022	23.09	23.2779	23.4657	20.8693	18.2729	15.6765	13.0801	10.4837	7.88725	6.25149	4.61573	2.97996	1.3442	-0.291562	-1.92733	1.11497	4.15726	7.19955	10.2418	13.2841	16.3264	19.0204	21.7144	24.4084	27.1024	29.7965	32.4905	32.4513	32.4121	32.3729	32.3337	32.2946	32.2554	31.5054	30.7554	30.0055	29.2555	28.5055	27.7555	27.9595	28.1635	28.3675	28.5715	28.7755	28.9795	29.2644	29.5492	29.834	30.1189	30.4037	30.6886	30.2332	29.7778	29.3224	28.8671	28.4117	27.9563	28.3196	28.6829	29.0461	29.4094	29.7726	30.1359	27.4339	24.7319	22.03	19.328	16.626	13.9241	14.0378	14.1515	14.2652	14.3789	14.4926	14.6063	16.0947	17.5832	19.0717	20.5602	22.0486	23.5371	24.924	26.311	27.6979	29.0848	30.4718	31.8587	31.3448	30.8309	30.317	29.8031	29.2892	28.7753	28.6597	28.544	28.4284	28.3128	28.1972	28.0816	28.8667	29.6518	30.4369	31.222	32.0071	32.7923	
13.7802	14.2655	14.7509	15.2362	15.7216	16.2069	16.6923	17.0844	17.4766	17.8687	18.2608	18.653	19.0451	19.8298	20.6146	21.3993	22.1841	22.9688	23.7536	23.5785	23.4034	23.2284	23.0533	22.8782	22.7031	20.2133	17.7235	15.2337	12.7438	10.254	7.7642	6.33606	4.90791	3.47977	2.05162	0.623476	-0.804668	2.32142	5.4475	8.57359	11.6997	14.8258	17.9518	20.5994	23.2469	25.8944	28.5419	31.1894	33.837	33.7584	33.6799	33.6013	33.5228	33.4442	33.3657	32.3354	31.3051	30.2749	29.2446	28.2143	27.1841	27.3508	27.5175	27.6842	27.8509	28.0176	28.1843	28.5918	28.9992	29.4066	29.8141	30.2215	30.629	30.4979	30.3669	30.2359	30.1049	29.9739	29.8429	29.9782	30.1136	30.249	30.3844	30.5197	30.6551	28.3601	26.0651	23.7701	21.4751	19.1801	16.8851	16.6503	16.4154	16.1805	15.9456	15.7107	15.4759	16.6429	17.8099	18.9769	20.1439	21.3109	22.478	23.7162	24.9544	26.1927	27.4309	28.6691	29.9074	29.6232	29.3391	29.055	28.7708	28.4867	28.2025	28.1502	28.0979	28.0455	27.9932	27.9409	27.8885	28.5875	29.2865	29.9855	30.6845	31.3835	32.0824	
17.6617	18.1942	18.7266	19.259	19.7914	20.3238	20.8562	21.1648	21.4735	21.7822	22.0909	22.3995	22.7082	23.1183	23.5283	23.9384	24.3484	24.7584	25.1685	24.6305	24.0925	23.5545	23.0165	22.4785	21.9405	19.5573	17.1741	14.7908	12.4076	10.0244	7.64115	6.42062	5.20009	3.97957	2.75904	1.53851	0.317988	3.52787	6.73775	9.94763	13.1575	16.3674	19.5773	22.1783	24.7793	27.3804	29.9814	32.5824	35.1835	35.0655	34.9476	34.8297	34.7118	34.5939	34.4759	33.1654	31.8548	30.5443	29.2337	27.9232	26.6126	26.742	26.8714	27.0009	27.1303	27.2597	27.3891	27.9191	28.4492	28.9792	29.5093	30.0393	30.5694	30.7627	30.956	31.1494	31.3427	31.5361	31.7294	31.6369	31.5444	31.4519	31.3594	31.2668	31.1743	29.2863	27.3983	25.5103	23.6222	21.7342	19.8462	19.2628	18.6793	18.0958	17.5124	16.9289	16.3455	17.191	18.0366	18.8821	19.7277	20.5733	21.4188	22.5084	23.5979	24.6874	25.777	26.8665	27.956	27.9017	27.8473	27.7929	27.7385	27.6842	27.6298	27.6407	27.6517	27.6626	27.6736	27.6846	27.6955	28.3084	28.9212	29.5341	30.1469	30.7598	31.3726	
21.5433	22.1228	22.7022	23.2817	23.8611	24.4406	25.0201	25.2453	25.4705	25.6957	25.9209	26.1461	26.3713	26.4067	26.442	26.4774	26.5127	26.5481	26.5834	25.6825	24.7816	23.8807	22.9798	22.0789	21.1779	18.9013	16.6247	14.348	12.0714	9.79474	7.51809	6.50519	5.49228	4.47937	3.46646	2.45355	1.44065	4.73432	8.028	11.3217	14.6153	17.909	21.2027	23.7572	26.3118	28.8663	31.4209	33.9754	36.53	36.3727	36.2154	36.0581	35.9008	35.7435	35.5862	33.9954	32.4045	30.8137	29.2229	27.632	26.0412	26.1333	26.2254	26.3175	26.4096	26.5017	26.5939	27.2465	27.8992	28.5518	29.2045	29.8571	30.5098	31.0275	31.5452	32.0629	32.5805	33.0982	33.6159	33.2955	32.9751	32.6548	32.3344	32.014	31.6936	30.2125	28.7315	27.2504	25.7694	24.2883	22.8073	21.8752	20.9432	20.0112	19.0791	18.1471	17.2151	17.7392	18.2633	18.7874	19.3115	19.8356	20.3597	21.3005	22.2414	23.1822	24.123	25.0639	26.0047	26.1801	26.3555	26.5309	26.7063	26.8816	27.057	27.1313	27.2055	27.2798	27.354	27.4283	27.5025	28.0292	28.5559	29.0827	29.6094	30.1361	30.6628	
